Gorilla_GON_ACC.bam.out	Gorilla_Sakura_ACC.bam.out	Gorilla_GON_CB.bam.out	Gorilla_Sakura_CB.bam.out	Gorilla_GON_DPFC.bam.out	Gorilla_Sakura_DPFC.bam.out	Gorilla_GON_VPFC.bam.out	Gorilla_Sakura_VPFC.bam.out	Gorilla_GON_HIP.bam.out	Gorilla_Sakura_HIP.bam.out	Gorilla_GON_V1C.bam.out	Gorilla_Sakura_V1C.bam.out	Gorilla_GON_PMC.bam.out	Gorilla_Sakura_PMC.bam.out	Gorilla_GON_STR.bam.out	Gorilla_Sakura_STR.bam.out
TCONS_00040909	98.5449725311359	0	31.189933201322	0	0	0	11.8040953151894	0	42.3543710600375	0	58.5006069218588	0	72.7769824135746	0	30.7981199743473	0
TCONS_00040910	160.885600148872	0	62.4817110824853	0	22.1818246831093	0	82.4251483215816	0	94.9322109966358	0	96.3930454962449	0	60.2118209713497	0	47.4993823496981	0
TCONS_00040912	128.929192997294	0	127.831844031033	0	62.3309273595373	0	39.8388216887644	0	65.8334245824498	0	119.754183581217	0	74.5286283186688	0	88.7052028482274	50.5812033167106
TCONS_00040913	271.4722262508	0	291.840732369259	40.7106781666189	107.932341748116	0	115.849397572086	0	96.1070871630859	0	173.364853465873	0	210.856281455012	0	210.791832646947	0
TCONS_00040914	289.722822516548	0	244.119873258412	54.0324790312105	226.97536573501	117.510912063294	279.434220058184	56.6603569693144	193.083703136895	0	284.051519212338	0	269.276114638022	0	213.784978429246	140.751067872487
TCONS_00040916	171.505111709854	0	91.3827661283538	0	90.1480354373473	0	104.387798602206	0	53.8187120988446	63.0033733266146	73.6668742353625	0	99.5865815069313	69.6653416318688	105.38272442796	0
TCONS_00040918	42.9826706766632	289.579007143624	67.809608926728	146.356570268423	51.7985545924133	160.77852822049	37.8527220737821	305.91929359564	15.6627761688104	0	45.1941164129937	722.754068834373	37.0767421081969	0	0	0
TCONS_00041020	1874.73267403521	0	693.988966359482	0	1359.16712298914	0	1481.00123145085	0	1969.31221791197	0	1059.03042301911	0	1356.32205624515	318.970872377362	1489.60550428192	172.768542027438
TCONS_00041037	66.8803717478583	0	26.7505796683423	0	39.2841979156747	0	18.871020799941	0	150.165497394679	0	0	0	29.4898642746691	0	19.1410627994726	0
TCONS_00041046	212.975610033139	0	446.965380874207	0	253.594779407111	0	193.004707262417	0	215.431601925763	0	99.8217225138964	0	140.818920516819	0	257.991738132114	0
TCONS_00041053	185.593031600307	0	474.888140692071	0	288.084118048282	0	256.576631426721	0	235.738849702425	0	181.520401724616	0	187.557963936218	0	277.545410592354	0
TCONS_00041064	0	0	5.73978973198682	0	0	0	7.88020648788747	0	43.2500828347211	0	19.3123719873387	0	33.8922366510511	0	32.3723634996227	181.074721932603
TCONS_00041067	497.09980502216	0	0	0	181.988109078941	0	110.040735099401	0	225.889978986867	0	0	0	333.466875701488	142.195426284114	11.0239999534346	0
TCONS_00041103	7.17564883293094	0	2.95361951362369	0	5.35029419395169	0	7.51544583822978	0	17.0290770241388	0	0	0	0	0	3.99176986469544	0
TCONS_00041105	13.8576130261562	0	11.4166530299503	0	5.15984498009414	0	14.4868442504598	0	5.48917845793432	0	4.5454923350249	0	4.26926937721896	0	0	0
TCONS_00041129	74.0257106098089	0	0	0	0	0	547.602712667379	371.691941718703	0	0	1585.18363318575	0	34.3132582243561	0	0	0
TCONS_00041143	0	0	104.808425769232	40.2938452843669	0	0	0	0	0	0	0	0	3.21001427897811	0	5.71219368047216	0
TCONS_00041196	732.364659011014	795.311005374513	572.923159033937	0	325.204838397586	0	532.701958581194	0	570.87455962517	0	680.411846251793	0	332.165369962992	0	936.013469730488	0
TCONS_00041226	237.86290533588	54.6289946940222	342.197412207645	221.624028189025	133.163854671156	0	158.629144189066	0	198.04435163646	27.1063872027059	54.2551754232247	0	124.957448700364	29.7398565527759	15.4003165404162	24.0578836529952
TCONS_00041256	65.1203619650199	329.191229818932	22.7797904988227	0	0	738.96285085956	60.5998977800925	344.159205295095	688.994635104996	0	57.4341896081793	823.802623481834	93.6344843071414	0	43.6877035191668	0
TCONS_00041257	29.9688863022409	0	0	0	11.6289043581226	117.690867518215	0	0	67.9546396437944	0	0	0	0	0	0	0
TCONS_00041258	30.0208254466122	106.384970612216	0	53.8271884573837	34.9519218838527	117.871374983734	0	450.535686931762	22.6874444029995	0	0	0	0	0	8.54759416679351	0
TCONS_00041259	269.813337736686	290.382277621138	16.3442443040881	97.9759059611577	166.215806292099	535.928427401634	81.600896838366	410.142832241328	257.108071449222	94.3771776354025	118.475815919021	724.25980647778	48.3186697445014	1365.97954393095	15.2942365642464	172.403538065408
TCONS_00041286	167.240063583658	0	35.691837647925	0	100.955911140222	0	33.9609627510779	0	495.327522697592	0	75.8461068509926	0	154.419449019934	0	2.8018242161936	0
TCONS_00041287	15.0560767341984	0	1.56562134012527	0	5.51845306414671	32.3451752901491	11.5299492873244	0	39.5127614517633	0	0	0	4.7116712785683	0	0	0
TCONS_00041288	0	0	1.83430623040344	0	0	0	0	0	3.55406589331994	0	0	0	0	0	0	0
TCONS_00041318	0	0	245.147498147568	66.5132206665887	13.2337425391799	0	55.9990378618642	139.340934102606	68.9584654060342	0	122.267503959968	0	0	0	83.639857832315	0
TCONS_00041344	43.5226539766213	0	16.127285308901	0	158.804910470159	0	157.028932203889	0	0	0	0	0	272.811583907227	0	0	0
TCONS_00041379	11.5557146649068	0	0	44.8332784872892	34.2242566147081	0	29.9414943798647	0	0	0	11.3139853674115	0	60.8654489695804	0	32.0099862962688	0
TCONS_00041380	14.0372903425407	0	5.78075571738562	0	10.4582092885129	0	11.0134626511602	0	22.2294680408272	0	13.8187523869304	0	17.2908750363735	0	23.4157418365757	0
TCONS_00041392	368.720455292879	0	0	0	428.451760569324	0	350.979254417329	0	222.525037590042	0	82.6793957246141	0	206.925685267611	0	209.895324414607	0
TCONS_00041400	48.3855203427242	0	18.9338518431773	0	98.6248850625587	0	87.2147177510789	0	0	0	154.589220627623	0	54.9694982499637	0	0	0
TCONS_00041407	0	0	26.8986456074659	108.979353861411	0	0	94.5624778546497	0	120.098803844737	0	79.9084377157279	0	172.638580441291	0	0	0
TCONS_00041425	573.197097375754	2025.46554819258	40.643509450179	502.225188597543	742.53285948442	2928.17310485907	777.664566613786	2968.74723176291	507.288601623505	1721.81613946371	781.335869885742	6560.39205351488	549.56051699511	3137.09497162889	431.366874387448	1723.19847027512
TCONS_00041438	0	0	29.6322478033467	0	0	0	126.54684536431	0	0	0	93.4522407183935	0	118.380740874029	0	132.909069861127	0
TCONS_00041444	231.991289500383	0	100.406790077456	0	106.004978502614	0	157.028932203889	0	73.4142431707319	0	165.963678332665	0	116.303885770975	0	45.5138776212543	0
TCONS_00041461	1230.25683825961	0	59.832007876525	0	1224.02123213593	0	998.576820273516	0	377.724997844135	0	1091.16349432511	0	1107.84115791203	0	152.874791695936	0
TCONS_00041465	74.5470184310049	0	843.463200692042	234.558211953368	40.3436423039075	0	176.915819999448	109.240835185511	64.4854838661834	0	182.16033061869	0	79.3980763300344	0	3.76558019159618	0
TCONS_00041480	21.8712326801708	0	0	0	17.6076065987393	0	0	0	79.5320967682927	0	0	0	150.666397476037	0	114.459428087952	0
TCONS_00041493	18.195395254932	0	3.72294839613038	0	13.699104914184	0	4.83437386785007	0	14.2303950480047	0	18.0776465651974	0	0	0	10.1796590724272	0
TCONS_00041494	0	0	3.42875491986042	0	12.1207442604837	0	0	0	3.32461156950597	0	0	0	0	0	4.54992476380907	0
TCONS_00041528	422.488202016958	491.46859663108	565.567212384564	1114.56157358261	382.398327359124	0	481.408978169125	774.358211913965	331.6396313118	230.942828717094	295.375832270636	0	44.372968466838	0	157.275732669	224.187750964175
TCONS_00041557	120.291779740939	56.8542083271799	165.326486183716	43.2457753418298	80.1168732127728	0	107.843724744348	0	50.075764631888	0	148.508755344279	141.664509824504	75.3331987380182	0	78.2699307625397	50.0844975558263
TCONS_00041578	0	0	0	0	22.0250626712146	0	0	0	18.8862498922067	0	19.1447298693931	0	0	0	0	0
TCONS_00041579	0	0	37.5749121630066	0	0	0	537.824092798321	0	57.7249089447286	0	0	0	96.919904809146	0	0	0
TCONS_00041580	174.382714255322	0	62.1267013604258	0	0	0	197.820355971796	0	70.5210710260723	0	196.917221513758	0	85.8720400122487	0	114.151741453307	0
TCONS_00041582	285.276948002228	83.2798815293718	282.863556321259	84.3292619165677	260.798859244925	0	290.131791810859	0	519.453178154532	81.4774933090683	145.096900062769	0	316.468232141447	0	83.566124987616	0
TCONS_00041589	260.671118817259	125.858504457373	31.033962458188	63.7592979387191	283.895924208418	0	280.024114432184	133.582009602409	290.541608120331	123.770602080856	216.549452057425	0	185.176577903508	0	159.62313166406	334.444021930163
TCONS_00041592	193.903167343604	402.239427790279	135.906546704841	101.485071647446	55.1601127075549	672.176120898495	125.318235215143	211.790280181597	288.983084530753	191.081463760445	143.212524737278	502.376744377651	17.7065210709017	0	213.584328315927	0
TCONS_00041598	57.4845673098295	0	22.8273474727243	0	30.4053304192864	0	0	0	14.14602511689	0	0	0	11.1379729316963	0	55.2490864176816	0
TCONS_00041608	0	0	43.3431689491115	0	7.28165039246931	0	0	0	0	0	6.40381208174821	0	0	0	0	0
TCONS_00041614	98.5325158287559	0	358.039974286133	0	96.810281442531	80.5577950622583	63.1959766323608	0	23.015719322014	0	45.8382130839625	0	71.8236347664748	0	44.1992691341453	0
TCONS_00041618	190.651122608281	0	42.2581620847726	0	45.1673386663313	0	117.649020299632	185.382514572919	76.9665452596381	0	156.973158786768	0	137.347820903569	0	112.72322136686	0
TCONS_00041629	17.426575737118	363.481982925071	6.95566122101458	183.831955043038	13.699104914184	268.713763948931	0	256.339270150829	0	469.661510252946	35.9587969720775	0	10.2115241665829	394.16866871503	0	0
TCONS_00041630	95.4381062407456	0	0	0	97.0886718995908	0	28.5886560955917	0	51.4956022240745	0	101.478813540832	0	67.8677466108272	0	27.9187691128402	0
TCONS_00041632	192.466847585503	199.967165391443	24.5438820189335	403.627236523744	54.6762520697694	222.759815911288	144.798794214932	210.59033525139	110.461245511518	0	118.319360566206	0	105.562444091491	216.120889380684	192.582529798776	543.224165797809
TCONS_00041642	6.81700758862466	0	157.542476346998	0	4.9884695765936	0	12.1493139155732	84.9905354539719	0	0	6.60584928400786	0	10.6855601046834	0	7.50122731330686	0
TCONS_00041666	36.0875339222818	0	0	0	157.401331716003	0	217.546824053253	0	146.07936141115	0	81.4829882125895	0	58.3567032477607	0	43.8909021401862	0
TCONS_00041780	16.7848994987357	0	234.929699435373	0	92.0498927250548	0	56.8624591504832	0	113.019295407574	0	34.5324563823709	0	88.7855556555213	0	48.0475761717923	0
TCONS_00041823	0	0	0	0	0	0	0	0	0	0	0	0	9.13129681672949	0	0	0
TCONS_00041824	0	0	0	0	0	0	9.39430729778726	0	0	0	0	0	9.79509676262648	0	0	0
TCONS_00041826	20.5480620198046	39.5402497006309	0	0	30.3313515131567	0	10.5975190699176	42.0228311722672	0	0	10.0309560989422	0	15.9665739136455	0	14.2031065023179	0
TCONS_00041827	0	0	0	0	5.27780925991001	0	3.70593690128042	0	0	0	13.9469195675849	0	4.36024828265299	0	19.6922870620618	0
TCONS_00041828	191.403494836412	0	0	0	44.8423937838397	0	216.937449195961	0	30.4591008899845	0	344.605137649076	0	147.318255309902	0	241.962665644615	0
TCONS_00041829	17.3915826131479	0	0	0	0	0	9.86833197795083	0	0	0	0	0	10.192683716091	0	49.8760251593025	0
TCONS_00041831	0	0	0	0	8.08967259695486	0	0	0	0	0	0	0	0	0	3.02841590505135	0
TCONS_00041847	26.3452719128445	0	0	0	0	0	10.3014989841658	0	10.4571054918135	0	0	0	12.1952198104224	0	0	0
TCONS_00041848	0	56.2810812271076	0	28.5171417109167	0	62.1781039558207	11.7450211348132	59.7575469001131	11.7825328545619	0	9.81082242417296	0	9.16918601513913	0	4.15340843316023	49.7992319066069
TCONS_00041856	0	0	113.01601487788	387.085136666213	103.884878932562	0	0	0	45.8839019817073	0	0	0	37.8385929734338	0	0	0
TCONS_00041859	141.983740022093	0	108.713599868793	0	98.7637933513791	0	172.731825424278	0	53.8997643761019	0	67.3573742001683	0	92.9186243353742	0	16.1308443763077	0
TCONS_00041861	914.525699536448	47.6697682524682	741.63838949992	24.1845612871004	993.382172739616	0	953.873141662952	0	554.856061830586	11.8734651468441	836.658048480404	0	791.509780934066	25.9684427588328	546.308960140234	20.9420893116235
TCONS_00041953	190.73998353702	106.955617964158	139.623935379856	135.494605986834	163.197529404194	59.0715883853915	133.069878630512	113.580425276914	178.947217728658	0	69.5586484741616	0	73.9491242205218	58.1609732889914	55.0006725403666	236.488624471483
TCONS_00042009	5135.02432233569	76.5644988717645	2564.30210832597	232.887386333974	5793.62673811915	168.99865088377	5765.78123741932	162.755092159257	3033.54349075056	75.7683153422729	4870.90378511828	0	4609.87493545248	416.618581938669	2964.35935920629	743.085889785231
TCONS_00042014	6873.81598519656	0	2239.26829478624	0	8310.79031460495	0	9479.1496355704	0	3061.98572557928	0	4770.26437734452	0	2307.26385154479	0	4671.55641591092	630.961402198142
TCONS_00042019	0	0	56.0733304586404	0	306.545544391167	431.753575783114	524.70643199836	0	45.5916478289576	0	250.621918290238	0	0	0	120.981332822308	0
TCONS_00042032	97.6438347389811	0	111.306027978701	38.1868355848609	100.765933375695	0	87.9618843361739	0	93.9766570128622	0	123.795973455972	0	103.317258261895	0	97.1170904988679	0
TCONS_00042076	0	0	3.34689300258186	0	0	67.5920285746652	0	194.773069896264	6.41387877163651	0	5.3792021486685	0	0	0	0	0
TCONS_00042077	0	0	0	0	0	102.743497980474	7.04188664875051	0	0	181.155153954707	8.66931163897046	0	15.40985934204	0	0	0
TCONS_00042083	10.1387277042407	19.9623972315828	8.46635651524188	40.5011892566707	0	0	1.2824419500407	21.239539526783	4.12439568374897	0	1.63126692378261	0	14.3657645672037	0	8.34599996474649	0
TCONS_00042085	0	0	21.5030470785347	0	0	0	0	0	0	0	20.0497534632189	0	0	0	0	0
TCONS_00042150	87.9290166634277	1011.4281264002	178.984068205036	891.827446168019	0	282.544619446303	159.355286755058	796.482732254365	0	1897.81589857312	34.4605137649076	1264.16257130667	0	545.337297935488	82.2954415128492	2309.55683068754
TCONS_00042241	16.8093316668562	0	3.49115563200348	16.5351493954055	9.2616533966623	35.9794646485928	21.5237255747202	0	50.7651681499742	64.6383079449141	27.2415128576345	81.2633723958238	20.9954758161381	70.9981829790019	37.0787581930846	28.7474194519586
TCONS_00042242	4.2497586562059	0	5.29506026122756	33.4292496507395	21.8595436631643	0	21.7742547691628	0	23.9508704416942	32.6673228442915	24.7991703255706	0	7.96028036616909	35.8842231424532	25.7829069949182	0
TCONS_00042249	196.841094121538	200.830333011837	266.413724029778	203.261348665472	86.8723726265325	111.218721402886	170.861083632679	106.349625670587	224.351735659811	0	57.1366031335255	0	92.0739095686892	108.989331034385	223.539112422944	0
TCONS_00042319	304.965075399565	769.019732469572	761.767913786998	1261.47334264236	334.835560195861	214.072803591628	465.145161339087	810.227665871831	465.898081660413	549.17113600443	625.032800270387	4321.55022649724	134.742306685886	1454.97779080329	309.693527649383	869.364432005962
TCONS_00042343	46.8162602235007	1586.10319821849	412.615073186223	1997.27199276082	43.5880610905855	295.585140343825	69.9608575997814	277.382046058734	89.8479754286151	741.96525821875	0	0	120.620842229723	1139.69367883147	29.4891998754376	241.910102819051
TCONS_00042345	0	0	47.957453681732	0	150.195005685631	0	0	0	39.9882050790299	0	0	0	65.3779239540986	0	47.1827198007	0
TCONS_00042363	394.803789918981	0	298.909420302012	0	403.436423039075	0	253.093690728621	0	194.411792100271	0	105.356984758953	0	181.816834085006	0	217.098403990952	0
TCONS_00042364	157.810437730879	0	37.9663174980379	0	216.864057030937	0	128.435604250345	0	116.034670057084	0	172.302568824538	0	214.870536148015	0	181.871717293448	0
TCONS_00042365	151.504515592087	0	5.11187444573863	0	290.361462854986	0	213.750600983947	0	58.0369354795649	0	76.4609242241399	0	181.625246272482	0	49.9665716497581	0
TCONS_00042387	519.660488480859	0	532.34174486051	327.643755827554	832.814060753734	0	788.961568966406	0	814.939890984403	127.155395209776	589.729249060932	0	730.241351751671	0	1064.63572883631	114.612838976067
TCONS_00042388	395.100011249953	0	534.000670297984	232.505186028174	362.480740649649	0	669.664240060164	0	653.65161830987	0	256.289248100821	0	611.02640101456	0	689.054571346861	0
TCONS_00042396	60.0710150297987	24.4786182818707	105.794991626391	360.143902574965	58.0757610230413	134.875634414522	64.9915105845121	52.1124348711816	74.3905995842231	0	74.0290306442696	213.428604610186	44.8427722621461	80.0082941931646	61.5280197472511	32.2631818730732
TCONS_00042397	3.77385975657849	0	14.127001859735	0	0	0	5.7804649472278	0	6.09441354546304	0	2.44184331372242	0	0	0	8.31413564770048	0
TCONS_00042399	13.1626263546317	0	32.566789097349	177.471746624702	14.6776124080543	0	10.2932840726951	0	26.1236814202421	0	17.2437285453799	0	8.1241684913549	0	7.30948408996127	0
TCONS_00042480	153.745706651142	0	55.7872420379333	0	490.794703618403	314.967772497518	402.111471251081	0	32.0981556463962	0	250.621918290237	0	155.617875327361	0	131.063110557501	0
TCONS_00042488	150.745394865228	0	110.615067672584	0	221.855843144115	0	143.419758079552	0	52.171200503982	0	139.00039165677	0	130.755847908197	0	116.596506921005	0
TCONS_00042503	37.7112110653744	0	147.623223344326	0	9.63383730441068	0	27.448757527187	0	57.8026006122181	0	16.9131355901386	0	37.6837283364347	0	14.2116625905723	0
TCONS_00042509	271.54976020727	0	0	0	243.134823033655	0	166.092734540658	0	173.524574767184	0	348.84456816497	0	93.4904312543613	0	0	0
TCONS_00042567	78.9414804549915	0	109.45244684119	0	93.6892807349367	0	69.0871269963944	0	63.7471004631352	0	55.9394312549008	0	68.2319432067798	0	49.6878137436071	0
TCONS_00042568	33.6070160695307	0	83.6046926008131	0	49.5251409213122	0	61.7478866588197	0	30.8197576281866	0	74.888722613042	0	23.9153011866724	0	53.0440919625635	0
TCONS_00042604	76.6460897464391	228.814887611847	115.24953295847	230.738045634909	0	0	0	0	153.383329481707	215.927969884094	58.3458434114837	0	20.460868793042	0	187.791919604776	0
TCONS_00042614	35.4959350055231	0	26.8986456074659	0	30.8568947324441	0	23.6406194636624	0	24.0197607689474	0	53.2722918104851	0	38.3641289869536	0	0	0
TCONS_00042615	0	0	10.7199014112107	0	0	0	0	0	19.5037839486276	0	0	0	0	0	0	0
TCONS_00042618	0	0	23.978726840866	0	0	0	0	0	0	0	0	0	32.6889619770494	0	47.1827198007	0
TCONS_00042619	95.9528598749884	0	85.7838264479203	0	149.027919568529	0	132.747870454758	0	76.8795282497348	0	147.863944640843	0	81.6573615276605	0	142.385722475486	0
TCONS_00042628	70.8950188923408	0	220.604286935968	0	135.305920462092	0	121.831985253867	91.1009661075252	63.666100335482	0	174.283058121372	0	71.0995440684857	0	73.3064855660596	0
TCONS_00042657	63.1038844542633	0	50.6217566640505	0	24.5881370254584	0	35.3395707793557	0	35.6113866126684	0	53.8445527576681	0	55.8964712390017	0	27.0130075194849	0
TCONS_00042662	0	0	62.8408013760626	0	397.856983145982	0	0	0	50.0551657982262	0	0	0	83.0742041221252	0	0	0
TCONS_00042679	249.836773308105	0	0	0	0	0	0	0	0	0	0	0	335.945345723594	0	0	0
TCONS_00042700	16.9657358302598	0	90.4235958731896	32.1400090789097	0	0	0	0	13.3170022495746	0	44.8266845722374	0	20.7490500436482	0	14.2116625905723	0
TCONS_00042701	12.8628833782391	0	85.465945789428	0	15.756048371976	36.6835973696393	19.7769840048412	0	34.5124817220171	0	36.1461768184608	0	13.3828356931234	0	28.380583338767	0
TCONS_00042702	38.8386015307069	0	72.8953295962327	0	0	0	53.4483570482803	0	103.363013850489	0	29.6434527009958	0	0	0	0	0
TCONS_00042718	1493.27726574959	2505.22966692971	1248.90599657882	2517.03583791584	1516.15769252929	2414.20324050454	2709.03987483599	2988.47792336645	1010.52546482066	1637.20033503667	1675.04269439551	1791.98302633677	621.49888958865	2689.50440118184	777.737139571979	0
TCONS_00042781	102.295371748201	2934.05276307084	64.8534960820575	317.178716462315	176.408284979822	3503.89680042832	89.6373487997202	1102.94344723651	325.35857768847	1192.21767987286	127.043368718553	5235.61305887553	389.305792136067	2943.36068394646	329.660924371704	4941.87781473204
TCONS_00042783	309.321719333845	359.117705257016	48.0477690370649	60.5440854785615	80.9492563110873	0	233.624945287958	379.923620155404	256.55515086546	0	330.584800143011	597.327675445591	262.108209721086	0	265.95687570332	213.997398647621
TCONS_00042784	151.667423673369	3537.39166887903	29.499009279051	182.255351655018	209.164185770259	2053.80709583726	164.028462319723	2864.0646194078	201.099594989186	1652.15952591518	194.66244416818	2391.36513918717	225.08767972505	3324.59486389206	186.950399210321	1804.77944878532
TCONS_00042816	366.603519210481	0	67.4956755520672	0	466.421905411503	0	440.422879141932	0	324.019653500453	0	253.919575109845	0	260.810215945643	0	402.77931537183	0
TCONS_00042828	5.85005615761407	0	4.87920546159523	0	4.27070416988948	0	5.93665780253406	0	2.37409244084456	0	1.88566422790192	0	3.67682833552169	0	0	0
TCONS_00042829	0	0	3.65695633425917	0	0	0	0	0	0	0	1.8843753254905	0	0	0	3.21189379174269	0
TCONS_00042830	0	0	2.18511179844822	0	3.81578985978188	0	0	0	0	0	3.37022139510098	0	3.29521895265215	0	1.4367454263307	0
TCONS_00042858	0	0	0	0	146.316730890932	0	66.8796799334698	0	185.317507032915	0	25.2921201944276	0	55.4291094393446	0	41.0284520006087	0
TCONS_00042905	39.0135501862506	533.75556957257	154.767154132129	2833.46320039669	0	148.07733427629	22.5266635727045	1128.47648339644	0	0	108.377045747129	332.993014472542	56.6028132594398	0	11.2607923152029	717.22565640492
TCONS_00042930	222.077131829426	1187.89005483597	119.500540321693	1793.33113949157	218.705008279078	2328.85262089074	411.950368951905	1244.15712709189	68.1703686585365	1102.68354581127	324.334247199129	3714.1528537322	165.73303722364	1278.56391700842	72.0346867186259	3278.74585785106
TCONS_00042941	83.47959654311	0	0	0	16.7107043859349	156.841094876315	12.1886479954294	149.273872176186	30.5240456680014	272.440368252197	72.9323042643546	352.58083885328	24.0716103447553	306.135022382296	0	0
TCONS_00043009	74.0257106098089	0	50.6217566640505	0	332.431612584199	0	156.457917904965	1115.07582515611	0	0	68.9210275298152	891.396684895729	205.879549346136	382.28418624121	358.998955005327	0
TCONS_00043063	101.101262350362	830.815960971589	38.5010543642075	419.151361005426	231.929032035487	462.964677646954	110.322890830425	437.28463731612	230.15719322014	788.076093475283	100.248767316095	0	110.121619417701	673.226133292043	203.373792244398	564.953132429721
TCONS_00043246	0	0	0	0	21.3462079998415	0	0	0	0	0	0	0	0	0	0	0
TCONS_00043302	162.393902650268	0	77.9629193542595	0	105.645639592436	0	307.32805302761	0	0	0	179.30673828895	0	54.1611232756993	0	104.850488446001	0
TCONS_00043305	183.276895014953	980.38012460123	210.499882256501	1104.52047832511	183.428048309576	921.584535587107	125.623145763111	1119.3215275018	237.715861189362	1078.52681864787	207.602652138535	1990.67765653445	152.236670828993	1304.13519534859	192.052874876337	576.482788193593
TCONS_00043306	203.902658036211	503.109974306172	237.960814786397	910.028006293897	322.654212214075	635.798440450004	243.640793845986	762.445008653751	136.196613916104	987.286430551946	535.246342453769	1254.38811843574	247.891294992624	1015.36877803492	429.923283074431	701.287308484811
TCONS_00043308	122.851179309896	217.071666319171	117.175233699528	219.64831010827	47.7631627276147	360.808152532368	42.8545093863203	114.89704535354	81.0764093269003	0	136.011135922216	812.253988573212	109.03489291029	235.524932080497	52.522508126939	96.8405949576264
TCONS_00043309	0	1301.41800879466	29.0034467889521	2136.60218127361	0	1627.4570080107	0	3090.27942306544	17.7175463097682	936.170929833052	0	812.253988573209	28.0428150970626	2289.28053195835	159.695359325447	1171.35418207119
TCONS_00043315	7.46638632874796	0	76.7642476792676	57.0802417485229	0	0	3.91857262512437	0	5.8961192002853	0	9.81955868634942	0	0	0	24.9424069431014	0
TCONS_00043316	91.8128071520954	0	94.0584898015905	97.3029945191169	129.317276679538	0	19.4687454406632	0	106.200129215821	0	112.066711430594	0	84.471476668522	0	128.01513124221	0
TCONS_00043325	338.698642399069	0	230.009535133744	1362.24192326764	227.485136348676	605.134932987356	183.871484717375	283.734306655499	307.205523997697	252.698312581748	116.486243712364	0	123.866246056532	2040.31368365519	704.676984036432	2477.86461591983
TCONS_00043326	91.168506751028	191.726760224213	46.7277753822005	96.7712841665535	25.6505873907561	213.478156914984	135.05896500765	202.006490064512	42.2294319123678	0	44.4651790514935	0	83.9579722510842	207.287610523162	145.17759938677	693.521314597392
TCONS_00043327	0	308.798852750502	41.8938675840417	0	0	0	0	323.21038410322	0	0	100.248767316095	0	28.9237412257662	332.203288480352	0	0
TCONS_00043336	269.833149898275	406.59158139933	270.307472195235	195.253731044602	279.770045887292	407.937027576927	308.009489952285	409.72697402436	258.332063561556	463.516406380477	281.025925226879	633.002015858221	336.876870761915	403.515570063655	281.369395530048	331.483107247936
TCONS_00043373	733.063385004347	0	1030.40014767607	344.823407558705	888.9477895236	0	866.494371730628	0	651.657498087023	0	1238.51430502829	0	664.228203926612	105.659101475001	808.1868807624	0
TCONS_00043422	0	0	269.076719986095	0	0	0	0	0	0	0	0	0	0	0	0	0
TCONS_00043436	32.0778079309171	0	85.9035870662675	0	27.3381260348848	0	41.3710840614092	0	0	0	47.3277442264824	0	0	0	0	0
TCONS_00043449	61.8643438667689	0	0	0	0	0	110.322890830425	0	36.8963335523008	0	0	0	240.192807570493	0	164.113808002435	0
TCONS_00043456	160.389039654586	0	14.9990390115705	0	322.401348411399	0	307.328053027612	0	344.639085995935	0	338.829632548813	0	106.23912642541	0	716.386845141522	0
TCONS_00043457	68.1969144988002	0	0	0	205.809665809793	0	224.093371999301	0	185.919187250554	596.108839936432	228.678063693395	1047.1226117751	92.6918552704921	905.649441214295	350.264732144935	0
TCONS_00043483	127.995194207108	0	15.8468107817897	0	38.7148617139983	0	30.5148421445855	0	55.7034140789598	0	0	0	22.3661318790337	0	106.028583821798	0
TCONS_00043489	17.7479675027615	0	212.31649396961	0	69.8777212550865	0	40.3999318533949	0	39.619310198227	0	36.6763782863762	0	10.3842755152657	0	10.1906522247732	0
TCONS_00043507	167.052085812343	0	163.649837063285	33.6835853589714	198.325677962164	73.2972212583636	228.30083939194	0	289.625554705344	0	216.658544980376	0	406.444363633322	0	266.982841135659	58.5677091035595
TCONS_00043527	0	0	67.4956755520672	0	0	0	23.7712306209202	0	96.4025415373247	0	0	0	0	0	0	0
TCONS_00043538	139.693679699155	0	458.613000771001	0	152.026652096432	0	763.363228487939	0	844.470016247602	0	633.756574986806	0	328.835391316746	0	142.97793879	0
TCONS_00043597	28.1658801344638	402.239427790279	0	152.665043124821	10.8779977939856	0	7.78045703867371	0	32.0981556463962	0	9.5392425646803	0	16.7661140337521	0	39.9853557633052	0
TCONS_00043598	382.103300353573	0	0	0	306.545544391167	0	124.352391398456	0	30.9865312084257	0	74.3083854768895	0	48.8888015408968	0	110.87323190765	0
TCONS_00043599	33.1839392388799	80.9611841318021	170.989044731904	0	50.4703865259411	0	71.6104201229388	0	94.0702219840024	0	73.9099490936358	0	80.1610820912408	351.789840749136	62.2463321908974	0
TCONS_00043609	354.908313484411	237.375988849025	339.287147627035	1106.82156265496	341.919097450389	996.037239630624	417.63315558154	504.330992834062	406.191608408304	374.971689637431	431.647203436361	354.980980710689	227.137031270494	877.981943010189	238.331454337358	461.436474397134
TCONS_00043657	292.242605996394	0	185.852115117874	0	263.370115603679	0	260.763196508277	0	131.855844642169	0	534.197583622097	0	179.170851052584	0	172.42854412216	155.338213231522
