Gorilla_GON_ACC.bam.out	Gorilla_Sakura_ACC.bam.out	Gorilla_GON_CB.bam.out	Gorilla_Sakura_CB.bam.out	Gorilla_GON_DPFC.bam.out	Gorilla_Sakura_DPFC.bam.out	Gorilla_GON_HIP.bam.out	Gorilla_Sakura_HIP.bam.out	Gorilla_GON_PMC.bam.out	Gorilla_Sakura_PMC.bam.out	Gorilla_GON_STR.bam.out	Gorilla_Sakura_STR.bam.out	Gorilla_GON_V1C.bam.out	Gorilla_Sakura_V1C.bam.out	Gorilla_GON_VPFC.bam.out	Gorilla_Sakura_VPFC.bam.out	Normalize_type
TCONS_00031586	71.86059804	0	99.53023487	1.446145756	49.23194646	2.978627162	93.35180248	3.035648886	53.87038813	0	65.0485682	2.761096895	42.41851178	6.043911282	60.00528698	1.471751027	Counts
TCONS_00031596	163.0682802	0	166.2834446	0	118.4643712	1.489313581	165.8789721	3.035648886	111.5886611	0	220.5456217	0	178.0292085	0	155.911173	0	Counts
TCONS_00031601	12.89805606	1.281097083	21.18515039	0	16.92348159	0	19.38845129	0	7.054455588	0	26.01942728	0	18.63843699	0	13.84737392	0	Counts
TCONS_00031602	14.74063549	0	24.78262876	0	10.76948829	0	18.6703605	0	12.18496874	0	15.48775433	0	14.78220865	0	12.30877682	0	Counts
TCONS_00031607	7.370317747	28.18413582	21.58487021	10.84609317	6.153993307	28.29695804	6.462817095	28.83866441	10.90234045	11.12783491	11.77069329	4.141645342	10.28327558	3.021955641	10.77017971	13.24575924	Counts
TCONS_00031609	4.606448592	3.843291249	5.596077463	0	6.153993307	5.957254324	2.154272365	0	3.847884866	1.390979363	1.85853052	1.380548447	7.712456687	0	8.718716912	8.830506163	Counts
TCONS_00031617	0.921289718	0	0.799439638	0	0	1.489313581	2.154272365	0	0	0	1.239020347	0	0	0	1.538597102	2.943502054	Counts
TCONS_00031620	61.72641113	0	55.56105481	2.892291511	83.07890965	0	81.86234987	0	75.03375489	5.563917454	113.3703617	2.761096895	60.41424405	0	95.39302033	0	Counts
TCONS_00031623	80.1522055	0	179.4741986	5.784583023	64.61692973	4.467940743	88.32516697	1.517824443	71.82718417	4.17293809	129.4776262	11.04438758	90.62136608	0	92.82869183	10.30225719	Counts
TCONS_00031625	87.52252325	16.65426208	68.35208901	23.86140497	69.23242471	23.82901729	39.49499336	19.73171776	30.14176479	26.42860791	73.72171063	42.79700187	65.55588184	9.065866923	110.7789914	14.71751027	Counts
TCONS_00031626	20.2683738	0	22.78402967	0	19.23122909	1.489313581	18.6703605	0	21.80468091	0	12.39020347	2.761096895	16.0676181	0	11.79591112	0	Counts
TCONS_00031628	4.606448592	0	17.18795221	0	5.384744144	0	6.462817095	0	10.26102631	0	7.43412208	0	8.997866135	0	4.615791306	0	Counts
TCONS_00031629	4.606448592	0	5.995797282	0	3.846245817	0	2.154272365	0	4.489199011	0	7.43412208	0	3.21352362	0	2.564328504	0	Counts
TCONS_00031630	20.2683738	2.562194166	47.96637825	3.615364389	17.69273076	5.957254324	7.180907883	3.035648886	14.10891118	2.781958727	19.20481537	0	32.77794092	0	22.56609083	2.943502054	Counts
TCONS_00031631	48.82835508	1.281097083	0	0	78.46341467	4.467940743	42.36735651	1.517824443	57.07695885	2.781958727	0	0	34.70605509	0	50.77370437	0	Counts
TCONS_00031699	7.370317747	1.281097083	0	0	1.538498327	0	0	0	0.641314144	1.390979363	0	0	3.856228344	0	5.128657007	1.471751027	Counts
TCONS_00031700	3.685158874	0	0	0	1.538498327	0	0	0	1.923942433	0	0	0	3.21352362	0	4.102925606	0	Counts
TCONS_00031701	8.291607466	0	0	0	1.538498327	0	0	0	1.923942433	0	0	0	3.21352362	0	4.615791306	0	Counts
TCONS_00031724	3.685158874	0	0.399719819	0	3.076996654	1.489313581	1.436181577	0	2.565256578	5.563917454	2.478040693	0	0.642704724	0	3.590059905	1.471751027	Counts
TCONS_00031740	0	0	0	0	0	0	0	0	0	0	60.71199699	0	0	0	0	0	Counts
TCONS_00031780	0.921289718	0	1.998599094	3.615364389	2.30774749	0	3.590453942	0	0.641314144	0	1.239020347	0	2.570818896	0	2.051462803	1.471751027	Counts
TCONS_00031796	0.921289718	0	1.199159456	0	3.076996654	0	5.026635518	0	0.641314144	0	1.239020347	0	2.570818896	0	5.641522708	0	Counts
TCONS_00031798	0	0	1.199159456	0.723072878	0.769249163	0	0	0	0	0	3.71706104	0	0	0	0.512865701	0	Counts
TCONS_00031808	0.921289718	0	2.798038731	0	0	0	0.718090788	0	0.641314144	0	0.619510173	0	1.285409448	0	1.025731401	0	Counts
TCONS_00031809	0.921289718	0	4.396918006	0	0.769249163	0	3.590453942	0	0.641314144	0	4.336571213	0	3.21352362	0	0	0	Counts
TCONS_00031839	3.685158874	0	0.399719819	0	0	0	0.718090788	0	0.641314144	0	1.239020347	0	1.928114172	0	3.077194204	0	Counts
TCONS_00031852	0.921289718	0	0.399719819	0	3.076996654	0	1.436181577	0	1.923942433	0	3.71706104	0	0.642704724	0	0	0	Counts
TCONS_00031866	39.61545789	0	28.38010713	0	26.92372072	0	43.0854473	0	46.81593254	0	53.27787491	0	43.0612165	0	54.36376428	0	Counts
TCONS_00031869	2.763869155	6.405485414	4.396918006	9.399947412	3.846245817	10.42519507	4.30854473	6.071297771	1.923942433	6.954896817	9.912162773	19.32767826	11.56868503	15.1097782	5.641522708	7.358755136	Counts
TCONS_00031870	0.921289718	7.686582497	3.597478369	1.446145756	3.076996654	4.467940743	4.30854473	6.071297771	1.282628289	5.563917454	4.336571213	9.663839131	3.21352362	12.08782256	2.564328504	8.830506163	Counts
TCONS_00031871	0	6.405485414	3.19775855	10.84609317	9.230989961	7.446567905	0.718090788	7.589122214	4.489199011	6.954896817	9.2926526	8.283290684	5.784342515	3.021955641	3.590059905	1.471751027	Counts
TCONS_00031874	46.06448592	5.124388331	83.1417223	1.446145756	55.38593976	0	40.21308415	1.517824443	55.15301642	11.12783491	60.71199699	0	49.48826374	0	64.62107829	2.943502054	Counts
TCONS_00031876	83.83736438	49.96278623	39.57226206	37.59978965	90.77140128	84.89087411	72.52716962	54.64167994	59.00090128	69.54896817	78.05828184	103.5411335	68.76940546	66.4830241	87.70003482	51.51128595	Counts
TCONS_00031890	6.449028029	7.686582497	11.99159456	2.169218634	11.53873745	0	10.77136183	12.14259554	19.23942433	1.390979363	21.68285607	11.04438758	9.640570859	3.021955641	13.33450822	2.943502054	Counts
TCONS_00031895	44.22190648	0	69.15152865	5.784583023	26.92372072	2.978627162	37.34072099	7.589122214	39.76147695	2.781958727	51.41934439	8.283290684	46.91744485	3.021955641	44.61931596	10.30225719	Counts
TCONS_00031922	0.921289718	0	0.399719819	0	0	0	1.436181577	0	3.206570722	0	1.239020347	0	1.285409448	0	1.025731401	0	Counts
TCONS_00031929	0.921289718	0	0.799439638	1.446145756	0	0	1.436181577	0	0.641314144	0	2.478040693	0	0.642704724	0	1.025731401	0	Counts
TCONS_00031931	7.370317747	0	5.995797282	0	9.230989961	0	0.718090788	0	9.619712166	0	9.912162773	0	9.640570859	0	8.205851211	0	Counts
TCONS_00031933	49.74964479	0	59.558253	0	50.77044478	0	26.56935917	0	30.14176479	0	60.09248681	0	91.90677552	0	62.56961549	0	Counts
TCONS_00031956	38.69416817	1.281097083	3.997198188	1.446145756	9.230989961	0	20.10654207	0	11.5436546	0	32.83403919	0	5.141637792	0	6.667254109	1.471751027	Counts
TCONS_00031969	0.921289718	0	3.597478369	0	0.769249163	0	0	0	1.282628289	1.390979363	7.43412208	1.380548447	0.642704724	0	2.564328504	0	Counts
TCONS_00031977	2.763869155	0	4.796637825	0	7.692491634	0	5.744726307	0	0	0	5.57559156	0	2.570818896	0	4.615791306	2.943502054	Counts
TCONS_00031980	3.685158874	5.124388331	1.998599094	1.446145756	1.538498327	2.978627162	2.872363153	1.517824443	4.489199011	0	0	1.380548447	4.498933068	0	1.538597102	2.943502054	Counts
TCONS_00031986	0	0	1.598879275	0	0	0	0	0	0	2.781958727	8.053632253	2.761096895	0.642704724	6.043911282	0	0	Counts
TCONS_00032001	1.842579437	0	0	0	2.30774749	0	1.436181577	0	1.282628289	0	16.72677468	2.761096895	4.498933068	0	4.615791306	0	Counts
TCONS_00032006	3.685158874	0	5.196357644	0	8.461740797	0	15.07990656	0	7.695769733	0	11.77069329	0	12.85409448	0	4.615791306	1.471751027	Counts
TCONS_00032026	2.763869155	0	1.598879275	0	3.846245817	0	3.590453942	0	3.847884866	0	0.619510173	0	1.928114172	0	4.615791306	0	Counts
TCONS_00032041	1.842579437	0	4.796637825	0	0	0	0.718090788	0	1.282628289	1.390979363	1.239020347	0	0	0	0.512865701	0	Counts
TCONS_00032072	5.52773831	0	0	0	10.76948829	0	7.180907883	0	5.771827299	0	4.956081387	0	7.069751963	0	10.25731401	0	Counts
TCONS_00032089	25.79611212	0	0.799439638	0	35.38546152	0	1.436181577	0	17.3154819	0	183.3750113	0	0.642704724	0	80.51991501	1.471751027	Counts
TCONS_00032090	0.921289718	0	0	0	3.846245817	0	5.744726307	0	5.771827299	0	6.195101733	0	1.285409448	0	0.512865701	0	Counts
TCONS_00032092	0.921289718	0	0	0	1.538498327	0	1.436181577	0	6.413141444	0	11.77069329	0	1.285409448	0	4.615791306	0	Counts
TCONS_00032094	6.449028029	0	1.199159456	0	15.38498327	0	10.77136183	0	15.39153947	0	21.06334589	0	14.13950393	0	12.82164252	0	Counts
TCONS_00032095	0	0	0	0	0.769249163	0	1.436181577	0	1.282628289	0	3.71706104	0	2.570818896	0	0.512865701	0	Counts
TCONS_00032097	1.842579437	0	0	0	2.30774749	1.489313581	2.154272365	0	0.641314144	0	0	0	0.642704724	0	1.538597102	0	Counts
TCONS_00032106	26.71740183	6.405485414	16.78823239	36.15364389	27.69296988	14.89313581	28.72363153	13.66041999	35.91359209	2.781958727	30.35599849	28.99151739	12.85409448	6.043911282	20.00176233	10.30225719	Counts
TCONS_00032107	2.763869155	0	0.799439638	1.446145756	1.538498327	0	1.436181577	0	3.847884866	0	1.239020347	0	1.928114172	0	1.538597102	1.471751027	Counts
TCONS_00032125	4.606448592	0	0	0	11.53873745	0	3.590453942	0	4.489199011	0	4.336571213	0	1.285409448	0	8.718716912	0	Counts
TCONS_00032140	20.2683738	0	5.995797282	1.446145756	8.461740797	4.467940743	16.51608813	1.517824443	17.95679604	2.781958727	9.2926526	1.380548447	13.4967992	0	14.87310532	5.887004109	Counts
TCONS_00032160	52.51351395	0	25.5820684	0	47.69344813	0	37.34072099	0	58.35958714	1.390979363	58.85346647	0	53.98719681	0	44.61931596	0	Counts
TCONS_00032236	3.685158874	0	0	0	5.384744144	0	4.30854473	0	1.282628289	0	0.619510173	1.380548447	1.285409448	0	5.641522708	0	Counts
TCONS_00032265	4.606448592	0	2.398318913	0	3.846245817	0	2.154272365	0	1.282628289	0	0	0	5.784342515	0	3.590059905	0	Counts
TCONS_00032269	70.0180186	129.3908054	43.56946025	65.79963188	80.77116216	186.1641976	45.95781045	139.6398487	67.33798516	183.609276	52.65836473	187.7545888	52.05908264	148.0758264	73.3397952	129.5140904	Counts
TCONS_00032274	6.449028029	3.843291249	4.796637825	0	3.846245817	1.489313581	15.07990656	7.589122214	8.978398021	2.781958727	5.57559156	0	16.0676181	0	7.692985511	5.887004109	Counts
TCONS_00032317	824.554298	0	585.5895345	7.953801656	998.4854141	0	765.4847804	3.035648886	926.6989386	0	785.5388998	2.761096895	745.5374798	0	980.0863541	2.943502054	Counts
TCONS_00032322	0.921289718	0	1.598879275	0	0	0	1.436181577	0	0.641314144	0	1.239020347	0	0	0	0	0	Counts
TCONS_00032330	10.1341869	0	0.399719819	0	2.30774749	0	3.590453942	0	7.054455588	0	9.912162773	0	4.498933068	0	3.077194204	0	Counts
TCONS_00032338	3.685158874	0	1.998599094	0	5.384744144	0	5.744726307	0	7.695769733	0	3.097550867	0	3.21352362	0	7.692985511	0	Counts
TCONS_00032339	15.66192521	0	5.196357644	0	15.38498327	0	17.23417892	0	20.52205262	0	18.5853052	0	14.13950393	0	20.00176233	0	Counts
TCONS_00032365	350.090093	0	174.277841	0	411.5483024	2.978627162	225.4805075	3.035648886	353.3640936	0	197.6237453	0	242.2996809	0	359.0059905	0	Counts
TCONS_00032380	1.842579437	0	0	0	1.538498327	0	0.718090788	0	0	0	0.619510173	0	3.21352362	0	4.102925606	0	Counts
TCONS_00032435	45.1431962	5.124388331	14.78963329	4.338437267	56.92443809	7.446567905	113.4583446	7.589122214	106.458148	5.563917454	158.5946044	8.283290684	70.69751963	9.065866923	49.23510727	4.415253081	Counts
TCONS_00032440	7.370317747	0	2.798038731	0	6.153993307	0	3.590453942	10.6247711	4.489199011	0	2.478040693	0	5.141637792	0	3.590059905	4.415253081	Counts
TCONS_00032443	0	0	0.399719819	0	0.769249163	0	0	0	0.641314144	0	3.097550867	0	0.642704724	0	0.512865701	0	Counts
TCONS_00032462	5.52773831	0	5.596077463	0	0.769249163	0	4.30854473	1.517824443	2.565256578	0	1.85853052	1.380548447	4.498933068	0	2.564328504	0	Counts
TCONS_00032482	0	0	8.793836013	0	0	0	0	0	0	0	0	0	0	0	0	0	Counts
TCONS_00032492	1.842579437	0	5.196357644	0	3.846245817	0	7.180907883	0	1.282628289	0	4.336571213	0	2.570818896	0	3.077194204	0	Counts
TCONS_00032497	0	0	1.598879275	0	1.538498327	0	0	0	0	0	0.619510173	0	3.856228344	0	0	2.943502054	Counts
TCONS_00032503	6.449028029	0	9.992995469	0	6.153993307	0	5.026635518	0	4.489199011	0	9.2926526	0	8.355161411	0	6.154388409	0	Counts
TCONS_00032521	0	0	0.399719819	0	0	1.489313581	2.872363153	0	0	0	1.85853052	0	0	3.021955641	0	0	Counts
TCONS_00032531	0.921289718	0	0	0	7.692491634	0	0.718090788	0	2.565256578	0	4.956081387	0	1.285409448	0	3.077194204	0	Counts
TCONS_00032548	0.921289718	0	0	0	1.538498327	0	4.30854473	0	3.206570722	0	2.478040693	0	3.21352362	0	2.051462803	0	Counts
TCONS_00032549	6.449028029	0	0	0	6.153993307	0	0.718090788	0	10.26102631	0	0	0	0	0	4.102925606	0	Counts
TCONS_00032583	23.95353268	1.281097083	16.38851257	0	15.38498327	0	39.49499336	7.589122214	37.19622037	2.781958727	32.83403919	1.380548447	27.63630313	0	19.48889663	2.943502054	Counts
TCONS_00032584	0.921289718	0	1.998599094	0	2.30774749	0	3.590453942	0	0.641314144	0	0	0	3.856228344	0	2.051462803	0	Counts
TCONS_00032589	0	0	1.199159456	0.723072878	1.538498327	0	1.436181577	0	0	0	2.478040693	0	3.21352362	0	0.512865701	0	Counts
TCONS_00032604	1.842579437	0	1.199159456	0	6.153993307	0	8.61708946	0	4.489199011	0	2.478040693	0	3.856228344	0	3.590059905	0	Counts
TCONS_00032610	0	0	0.399719819	6.507655901	0	0	25.85126838	0	0.641314144	0	0.619510173	0	0	0	0	0	Counts
TCONS_00032628	11.05547662	0	6.795236919	0.723072878	13.84648494	0	0	1.517824443	12.82628289	0	4.956081387	0	5.784342515	0	9.231582613	0	Counts
TCONS_00032629	133.5870092	1.281097083	65.9537701	0	159.2345768	2.978627162	56.72917228	0	119.925745	0	53.89738508	5.522193789	140.7523345	0	149.2439189	0	Counts
TCONS_00032645	3.685158874	0	0	0	8.461740797	0	1.436181577	0	5.130513155	0	0	0	0.642704724	0	10.25731401	0	Counts
TCONS_00032649	82.91607466	2.562194166	121.9145447	0	132.3108561	17.87176297	76.11762356	0	92.34923679	9.736855544	73.10220045	2.761096895	118.9003739	6.043911282	121.5491711	10.30225719	Counts
TCONS_00032654	0	0	3.997198188	0.723072878	0	0	0	0	0	0	0	0	0.642704724	0	0	0	Counts
TCONS_00032662	0	0	59.558253	0.723072878	0	0	0	0	0	0	0	0	0	0	0	0	Counts
TCONS_00032672	1.842579437	12.81097083	3.597478369	5.784583023	4.61549498	2.978627162	4.30854473	9.106946657	3.206570722	9.736855544	2.478040693	2.761096895	3.21352362	3.021955641	7.692985511	5.887004109	Counts
TCONS_00032689	0.921289718	1.281097083	3.997198188	0	1.538498327	0	1.436181577	0	0.641314144	0	0	0	2.570818896	0	0.512865701	0	Counts
TCONS_00032695	27.63869155	0	19.1865513	0	17.69273076	0	24.4150868	0	26.29387992	0	27.25844763	2.761096895	16.0676181	0	20.51462803	1.471751027	Counts
TCONS_00032705	2.763869155	1.281097083	1.598879275	2.892291511	0.769249163	1.489313581	0	1.517824443	0.641314144	0	3.097550867	6.902742236	1.285409448	0	0	2.943502054	Counts
TCONS_00032709	0.921289718	0	2.398318913	0	0	0	0.718090788	0	0.641314144	0	0	0	2.570818896	0	2.564328504	0	Counts
TCONS_00032717	2.763869155	0	1.598879275	0	2.30774749	0	0	0	1.282628289	0	0.619510173	0	3.856228344	0	2.051462803	0	Counts
TCONS_00032756	0.921289718	1.281097083	2.798038731	0.723072878	0.769249163	0	0.718090788	0	1.282628289	1.390979363	0	0	2.570818896	0	1.538597102	0	Counts
TCONS_00032764	0	5.124388331	0	0	0.769249163	1.489313581	0	6.071297771	0	1.390979363	3.71706104	4.141645342	0	0	0	0	Counts
TCONS_00032765	48.82835508	7.686582497	70.75040792	2.169218634	86.92515546	5.957254324	43.80353809	0	57.71827299	0	30.35599849	0	92.54948025	0	70.262601	1.471751027	Counts
TCONS_00032767	25.79611212	0	52.36329626	0	31.5392157	0	31.59599469	0	32.70702136	0	55.13640543	0	48.2028543	0	24.10468793	0	Counts
TCONS_00032771	26.71740183	0	25.98178822	0	20.76972741	0	37.34072099	0	15.39153947	0	70.62415976	0	55.91531098	0	46.67077876	0	Counts
TCONS_00032774	3.685158874	0	1.998599094	0	2.30774749	0	1.436181577	0	1.923942433	0	3.097550867	0	1.928114172	0	2.051462803	0	Counts
TCONS_00032775	1.842579437	0	5.196357644	0	1.538498327	0	4.30854473	0	0.641314144	0	6.195101733	0	1.928114172	0	1.025731401	0	Counts
TCONS_00032776	6.449028029	8.96767958	5.995797282	4.338437267	4.61549498	1.489313581	2.154272365	3.035648886	8.337083877	6.954896817	4.336571213	2.761096895	5.141637792	0	4.615791306	13.24575924	Counts
TCONS_00032779	0	0	2.798038731	0	0	0	0	0	0	0	1.239020347	0	1.928114172	0	0	0	Counts
TCONS_00032781	7.370317747	0	3.19775855	1.446145756	1.538498327	0	2.872363153	0	1.282628289	0	1.85853052	0	5.141637792	0	3.590059905	0	Counts
TCONS_00032789	11.97676634	6.405485414	11.19215493	2.169218634	13.07723578	1.489313581	21.54272365	13.66041999	31.42439307	2.781958727	25.39991711	4.141645342	14.13950393	0	11.79591112	7.358755136	Counts
TCONS_00032859	15.66192521	5.124388331	10.39271529	13.0153118	9.230989961	17.87176297	17.23417892	25.80301553	13.46759703	12.51881427	26.63893745	31.75261429	10.28327558	15.1097782	12.30877682	16.1892613	Counts
TCONS_00032879	5.52773831	0	2.798038731	0	4.61549498	0	3.590453942	0	4.489199011	0	2.478040693	0	3.856228344	0	4.102925606	0	Counts
TCONS_00032912	9.212897184	1.281097083	6.3955171	6.507655901	4.61549498	0	7.180907883	0	5.771827299	0	6.814611907	1.380548447	3.21352362	3.021955641	6.667254109	0	Counts
TCONS_00032919	0.921289718	0	0	0	0	0	4.30854473	0	0	0	0	0	0.642704724	0	2.564328504	0	Counts
TCONS_00032921	0	0	3.597478369	0	0	0	0.718090788	0	0	0	0	0	0	0	0.512865701	0	Counts
TCONS_00032924	11.97676634	3.843291249	19.98599094	4.338437267	15.38498327	1.489313581	17.23417892	0	10.26102631	2.781958727	29.11697815	13.80548447	16.0676181	0	11.79591112	7.358755136	Counts
TCONS_00033047	2.763869155	0	3.597478369	0	4.61549498	0	0.718090788	0	3.206570722	0	0.619510173	0	3.21352362	0	4.102925606	0	Counts
TCONS_00033050	1.842579437	0	7.194956738	0	3.846245817	0	2.872363153	0	3.847884866	0	1.85853052	0	4.498933068	0	9.231582613	0	Counts
TCONS_00033054	1.842579437	2.562194166	1.598879275	0	0.769249163	0	0.718090788	0	1.923942433	0	3.71706104	2.761096895	3.856228344	0	3.077194204	0	Counts
TCONS_00033091	0.921289718	0	0.799439638	4.338437267	2.30774749	0	0.718090788	0	2.565256578	0	1.85853052	1.380548447	3.856228344	0	1.025731401	0	Counts
TCONS_00033095	7.370317747	0	8.394116194	0	6.923242471	0	4.30854473	4.553473328	4.489199011	0	2.478040693	0	4.498933068	0	1.538597102	0	Counts
TCONS_00033155	3.685158874	0	0	0	6.153993307	0	0.718090788	0	7.695769733	0	3.097550867	0	1.928114172	0	6.667254109	0	Counts
TCONS_00033163	6.449028029	0	7.994396375	0	2.30774749	0	3.590453942	0	1.923942433	0	0	0	1.928114172	0	1.025731401	0	Counts
TCONS_00033174	4.606448592	0	0.399719819	0.723072878	3.076996654	0	3.590453942	0	1.923942433	0	2.478040693	0	6.427047239	0	4.102925606	0	Counts
TCONS_00033185	8.291607466	1.281097083	87.53864031	0.723072878	9.230989961	0	17.95226971	0	8.337083877	0	0.619510173	1.380548447	23.13737006	0	12.30877682	5.887004109	Counts
TCONS_00033186	15.66192521	8.96767958	139.1024969	18.79989482	18.46197992	2.978627162	38.77690257	16.69606887	10.90234045	1.390979363	10.53167295	13.80548447	14.13950393	18.13173385	16.92456812	1.471751027	Counts
TCONS_00033203	8.291607466	0	0	0	8.461740797	0	0	0	1.923942433	0	0.619510173	0	0.642704724	0	9.744448314	0	Counts
TCONS_00033204	14.74063549	0	0	0	9.230989961	0	0	0	8.978398021	0	0	2.761096895	1.285409448	0	7.692985511	0	Counts
TCONS_00033215	0.921289718	0	1.199159456	0	0	0	0	0	1.923942433	0	0.619510173	0	2.570818896	0	0.512865701	0	Counts
TCONS_00033245	273.6230464	3.843291249	1049.664244	15.90760331	458.4725014	0	323.8589455	3.035648886	357.8532926	4.17293809	357.45737	5.522193789	696.6919207	0	486.1966843	0	Counts
TCONS_00033253	23.95353268	1.281097083	5.995797282	2.169218634	16.92348159	0	13.64372498	7.589122214	28.8591365	0	13.62922381	0	10.92598031	0	15.89883672	0	Counts
TCONS_00033265	1.842579437	1.281097083	3.997198188	1.446145756	1.538498327	2.978627162	2.154272365	0	1.923942433	0	4.336571213	0	1.928114172	0	1.538597102	1.471751027	Counts
TCONS_00033299	12.89805606	5.124388331	3.997198188	0	37.69320901	2.978627162	10.77136183	9.106946657	48.73987497	12.51881427	9.2926526	2.761096895	30.84982675	0	30.25907634	1.471751027	Counts
TCONS_00033313	1.842579437	0	0.799439638	0.723072878	0	1.489313581	0	1.517824443	0.641314144	0	1.239020347	0	1.285409448	0	0.512865701	0	Counts
TCONS_00033314	0.921289718	0	0	0	3.076996654	0	1.436181577	0	4.489199011	0	0.619510173	0	1.285409448	0	1.025731401	0	Counts
TCONS_00033327	13.81934578	0	13.99019366	2.892291511	10.00023912	2.978627162	13.64372498	0	10.90234045	0	11.77069329	0	10.28327558	0	8.205851211	0	Counts
TCONS_00033331	33.16642986	1.281097083	20.78543058	5.061510145	21.53897658	2.978627162	31.59599469	1.517824443	43.60936182	0	37.1706104	23.4693236	16.71032282	0	27.69474784	2.943502054	Counts
TCONS_00033332	2.763869155	0	1.199159456	3.615364389	2.30774749	1.489313581	0	0	1.923942433	0	1.239020347	0	0.642704724	0	0.512865701	0	Counts
TCONS_00033333	70.93930832	52.5249804	119.9159456	101.2302029	53.84744144	74.46567905	48.83017361	27.32083997	75.03375489	68.15798881	67.52660889	70.40797081	75.83915742	66.4830241	35.38773335	45.62428184	Counts
TCONS_00033334	20.2683738	0	11.19215493	6.507655901	13.07723578	0	18.6703605	1.517824443	19.88073848	0	14.24873399	1.380548447	14.13950393	0	11.79591112	7.358755136	Counts
TCONS_00033336	9.212897184	1.281097083	3.997198188	1.446145756	8.461740797	0	1.436181577	0	11.5436546	0	0.619510173	0	12.21138975	0	8.205851211	0	Counts
