Ids	Chimpanzee_GENKI_DPFC.bam.out	Chimpanzee_IYO_DPFC.bam.out	Chimpanzee_KENNY_DPFC.bam.out	Chimpanzee_MAYUMI_DPFC.bam.out	Chimpanzee_REIKO_DPFC.bam.out	Chimpanzee_YOSHIO_DPFC.bam.out	Chimpanzee_GENKI_PMC.bam.out	Chimpanzee_KENNY_PMC.bam.out	Chimpanzee_MAYUMI_PMC.bam.out	Chimpanzee_REIKO_PMC.bam.out	Chimpanzee_YOSHIO_PMC.bam.out	Chimpanzee_GENKI_STR.bam.out	Chimpanzee_IYO_STR.bam.out	Chimpanzee_KENNY_STR.bam.out	Chimpanzee_MAYUMI_STR.bam.out	Chimpanzee_REIKO_STR.bam.out	Chimpanzee_YOSHIO_STR.bam.out	Chimpanzee_GENKI_V1C.bam.out	Chimpanzee_IYO_V1C.bam.out	Chimpanzee_KENNY_V1C.bam.out	Chimpanzee_MAYUMI_V1C.bam.out	Chimpanzee_REIKO_V1C.bam.out	Chimpanzee_GENKI_VPFC.bam.out	Chimpanzee_IYO_VPFC.bam.out	Chimpanzee_KENNY_VPFC.bam.out	Chimpanzee_MAYUMI_VPFC.bam.out	Chimpanzee_REIKO_VPFC.bam.out	Chimpanzee_YOSHIO_VPFC.bam.out	Chimpanzee_IYO_ACC.bam.out	Chimpanzee_KENNY_ACC.bam.out	Chimpanzee_MAYUMI_ACC.bam.out	Chimpanzee_REIKO_ACC.bam.out	Chimpanzee_YOSHIO_ACC.bam.out	Chimpanzee_IYO_CB.bam.out	Chimpanzee_KENNY_CB.bam.out	Chimpanzee_MAYUMI_CB.bam.out	Chimpanzee_REIKO_CB.bam.out	Chimpanzee_YOSHIO_CB.bam.out	Chimpanzee_IYO_HIP.bam.out	Chimpanzee_KENNY_HIP.bam.out	Chimpanzee_MAYUMI_HIP.bam.out	Chimpanzee_REIKO_HIP.bam.out	Chimpanzee_YOSHIO_HIP.bam.out
TCONS_00035483	69.98981421	95.43575094	265.496159	64.66559534	146.2768814	103.3981505	63.59151304	169.370279	73.44051871	89.39661609	75.02180488	97.92069162	123.3757838	270.542522	218.341934	207.9536861	149.944942	65.92497303	102.423723	177.3861547	68.60258447	119.4335824	50.84921552	73.11020743	98.83765344	78.72848364	152.0014083	69.86803915	96.45706912	132.793276	83.39294048	109.9823203	108.2045289	82.47355092	32.94012984	77.53439088	27.73706846	72.03978611	91.08895204	107.4588245	73.96073818	187.8186727	96.07810639
TCONS_00035484	25.52569695	30.83308876	67.49902347	22.29848115	24.24016891	12.1644883	16.58909036	38.06073686	18.83090223	22.72795324	47.60999156	33.2230918	56.21263521	55.4183937	22.34196534	42.23059471	42.1466864	21.97499101	38.40889613	25.10181434	16.19783244	23.7285263	28.81455546	36.55510371	28.37912822	24.76851171	27.76948805	13.69961552	26.9512399	27.88658797	27.23034791	24.65120973	16.97325943	5.114638817	7.486393146	8.395443599	5.368464864	4.133430351	28.23757513	65.94064231	18.25005228	11.73866704	23.26101523
TCONS_00035485	0	10.27769625	2.999956599	6.689544345	6.686943148	2.027414716	4.14727259	0	5.64927067	3.030393766	1.442727017	3.497167558	0	5.038035791	0	0	0	9.156246254	1.066913781	3.346908579	1.905627346	5.536656136	0	7.180466801	9.785906281	6.192127927	2.923104005	4.109884656	1.418486311	5.311731042	5.956638606	3.792493805	0	0.639329852	2.994557258	2.963097741	0	5.314410451	0	1.628164008	0.960529067	0	1.011348488
TCONS_00035486	2.470228737	1.468242322	1.499978299	3.344772173	2.50760368	1.013707358	0	0.951518422	0.941545112	3.030393766	5.770908068	1.748583779	8.030376459	7.053250108	2.031087758	2.559429983	6.4841056	1.831249251	4.267655126	0	2.858441019	1.581901753	1.694973851	1.305539418	1.467885942	2.653769112	1.461552003	2.739923104	1.418486311	3.983798281	0.850948372	2.844370354	0.707219143	0	0	0	0	0.59049005	3.643558082	2.442246011	2.881587202	0	2.022696977
TCONS_00035488	4.117047895	4.404726966	2.999956599	17.83878492	16.71735787	2.027414716	2.764848393	1.903036843	13.18163156	18.1823626	1.442727017	1.748583779	1.460068447	6.549446528	9.139894913	3.839144974	0	117.1999521	14.93679294	30.12217721	11.43376408	5.536656136	3.389947701	17.62478215	37.67573918	21.23015289	8.769312015	8.219769312	2.836972621	20.58295779	21.27370931	5.688740707	5.657753145	0	3.493650135	2.469248117	0	1.1809801	5.465337122	10.58306605	9.605290673	17.60800057	3.034045465
TCONS_00035503	8.234095789	2.936484644	11.9998264	4.45969623	1.671735787	0	2.764848393	13.3212579	0	9.848779739	4.328181051	6.994335115	7.300342235	7.053250108	3.046631638	8.958004939	3.2420528	0	0	0	3.811254693	1.581901753	6.779895403	2.611078837	8.318020339	0	5.84620801	0	2.836972621	10.62346208	3.403793489	4.740617256	6.364972288	3.835979113	8.484578899	1.48154887	3.578976576	0	0	6.512656031	0	0	6.06809093
TCONS_00035514	0.823409579	0	0	0	0	0	0	0	0	0	1.442727017	3.497167558	0.730034224	4.534232212	1.015543879	1.279714991	0	0	1.066913781	3.346908579	0	0	0	0	3.425067198	0	0	0	1.418486311	1.991899141	0	0.948123451	2.828876572	0.639329852	0.499092876	0.493849623	0	0	0	0.814082004	0	11.73866704	0
TCONS_00035515	0	0	1.499978299	1.114924058	0.835867893	1.013707358	1.382424197	0.951518422	0	0.757598441	0	0	0.730034224	0	1.015543879	3.199287478	0.8105132	0	1.066913781	0	0	0	0	0.652769709	0.978590628	0	0	0	0	0	0	0.948123451	0	1.278659704	2.994557258	0.987699247	0.894744144	0.59049005	0	0.814082004	0.960529067	0	0
TCONS_00035516	16.46819158	5.872969288	13.49980469	11.14924058	0	5.06853679	29.03090813	0.951518422	0	6.818385973	10.09908912	15.73725401	6.570308012	2.015214316	4.062175517	9.597862435	4.052566	7.324997003	2.133827563	0	2.858441019	1.581901753	18.64471236	3.916618255	0.489295314	4.422948519	0	9.589730864	2.836972621	7.967596563	7.65853535	2.844370354	14.14438286	14.06525675	6.98730027	9.876992469	5.368464864	31.29597266	0	8.140820038	0.960529067	2.934666761	3.034045465
TCONS_00035517	40.34706937	33.76957341	31.49954429	17.83878492	22.56843312	15.20561037	69.12120983	18.07885001	12.24008645	9.848779739	46.16726454	29.72592424	37.96177962	34.25864338	19.2953337	10.87757743	19.4523168	31.13123726	44.81037882	26.77526863	4.764068366	8.700459642	50.84921552	40.47172197	5.382248455	14.15343526	26.30793605	27.39923104	42.55458932	24.56675607	13.61517396	28.44370354	47.38368259	18.54056571	7.985486022	5.926195481	8.94744144	59.04900501	30.05935417	53.72941225	13.44740694	2.934666761	38.43124256
TCONS_00035519	0.823409579	0	1.499978299	1.114924058	0	2.027414716	0	0	0	0	1.442727017	0	0	1.511410737	0	0.639857496	0	1.831249251	0	1.673454289	0	2.37285263	1.694973851	0	0	0.884589704	0	0	0	0.66396638	0	0	0.707219143	0.639329852	0.499092876	0	0	0.59049005	0	4.070410019	0.960529067	0	1.011348488
TCONS_00035520	0	1.468242322	2.999956599	1.114924058	0	0	2.764848393	0	0	0	1.442727017	1.748583779	0.730034224	0.503803579	0	1.919572487	0.8105132	0	0	0	0.952813673	0	1.694973851	1.305539418	0	0.884589704	0	0	0	0.66396638	0	0	2.828876572	1.278659704	0	0.987699247	0.894744144	1.77147015	0.91088952	2.442246011	0	0	0
TCONS_00035522	3.293638316	7.34121161	4.499934898	8.91939246	0.835867893	8.109658864	4.14727259	0	0.941545112	0	5.770908068	1.748583779	5.840273788	7.557053687	0	2.559429983	12.157698	1.831249251	8.535310252	10.04072574	3.811254693	7.118557889	1.694973851	5.874927382	8.807315653	11.49966615	5.84620801	6.84980776	11.34789048	7.303630183	2.552845117	2.844370354	6.364972288	2.557319408	0	0	1.789488288	0.59049005	5.465337122	12.21123006	0	5.869333522	6.06809093
TCONS_00035524	2.470228737	7.34121161	5.999913198	0	1.671735787	2.027414716	0	0.951518422	1.883090223	0	4.328181051	1.748583779	4.380205341	1.511410737	1.015543879	1.919572487	0.8105132	0	3.200741344	0	0	0.790950877	0	2.611078837	1.467885942	0.884589704	1.461552003	6.84980776	8.510917863	0.66396638	0	1.896246902	0.707219143	0.639329852	0	0	1.789488288	0	0.91088952	0	1.921058135	0	0
TCONS_00035539	0.823409579	0	5.999913198	1.114924058	0	0	0	0	1.883090223	0	2.885454034	1.748583779	1.460068447	0	4.062175517	0.639857496	0.8105132	1.831249251	0	0	0.952813673	0	0	0.652769709	1.957181256	0.884589704	1.461552003	2.739923104	4.255458932	1.991899141	2.552845117	0	2.121657429	0	0.499092876	0.493849623	0	1.1809801	0	2.442246011	0	0	1.011348488
TCONS_00035557	0.823409579	0	8.999869796	0	1.671735787	4.054829432	0	13.3212579	0	0.757598441	1.442727017	0	0	5.54183937	5.077719396	1.279714991	1.6210264	0	0	5.020362868	0.952813673	1.581901753	0	0	2.935771884	3.538358815	1.461552003	2.739923104	0	6.639663802	0	0.948123451	0.707219143	0.639329852	6.488207393	0	0	2.952450251	0	4.884492023	2.881587202	5.869333522	1.011348488
TCONS_00035563	0	0	0	0	0	0	4.14727259	0	0	0.757598441	1.442727017	3.497167558	3.650171118	1.007607158	0	0	0	0	1.066913781	0	1.905627346	0.790950877	0	0.652769709	0.978590628	0	0	2.739923104	0	0	0.850948372	0	1.414438286	0.639329852	0	0.493849623	0	0.59049005	0	0	0	0	1.011348488
TCONS_00035573	1.646819158	2.936484644	0	2.229848115	0	2.027414716	0	1.903036843	3.766180447	2.272795324	0	0	0	1.511410737	2.031087758	3.199287478	0	0	4.267655126	0	4.764068366	0	10.1698431	0	4.403657826	2.653769112	0	1.369961552	0	0	1.701896745	1.896246902	0.707219143	2.557319408	0.499092876	0.987699247	2.684232432	0	2.732668561	0.814082004	2.881587202	0	0
TCONS_00035576	0.823409579	0	0	0	0	0	0	0	0	0	0	0	0.730034224	0.503803579	0	0.639857496	0	0	0	0	1.905627346	0	0	0	0	0	0	0	0	0	0	0	0	1.917989556	0	0.493849623	0	0	0	0	0	0	0
TCONS_00035587	0	0	5.999913198	1.114924058	1.671735787	1.013707358	0	0	1.883090223	0	0	0	0	0	1.015543879	0	0	3.662498502	8.535310252	6.693817157	3.811254693	10.2823614	0	0	3.425067198	0.884589704	2.923104005	0	0	0.66396638	0.850948372	0	0	0	0	0.493849623	0	0	0	0	0	0	0
TCONS_00035605	0.823409579	0	0	3.344772173	1.671735787	2.027414716	0	0.951518422	0.941545112	0	0	0	0	1.511410737	1.015543879	3.839144974	0	1.831249251	0	0	3.811254693	0.790950877	1.694973851	0	0.489295314	0	1.461552003	1.369961552	0	0	0.850948372	0	0	0	0	0.493849623	1.789488288	0	0	0	1.921058135	0	0
TCONS_00035610	0	0	0	2.229848115	0	0	0	0	2.824635335	0	2.885454034	1.748583779	0	0	0	0.639857496	0	1.831249251	0	0	0.952813673	0	1.694973851	0	0	0.884589704	0	4.109884656	0	0	5.956638606	0.948123451	1.414438286	0	0	0.493849623	0	1.1809801	0	0	0	0	2.022696977
TCONS_00035614	0.823409579	0	0	1.114924058	7.522811041	1.013707358	1.382424197	7.612147372	0	15.15196883	0	0	0	0	0	1.279714991	2.4315396	1.831249251	3.200741344	0	2.858441019	7.118557889	11.86481695	0.652769709	6.850134397	0.884589704	0	2.739923104	0	10.62346208	8.509483723	0	10.60828715	0	4.990928764	0	6.263209008	2.3619602	0.91088952	1.628164008	0	17.60800057	1.011348488
TCONS_00035632	3.293638316	1.468242322	5.999913198	2.229848115	5.851075254	3.041122074	2.764848393	0.951518422	2.824635335	5.30318909	2.885454034	0	0	4.030428633	3.046631638	11.51743492	1.6210264	0	1.066913781	5.020362868	3.811254693	7.909508765	0	1.958309127	7.339429711	4.422948519	4.384656008	0	11.34789048	10.62346208	3.403793489	6.636864158	3.536095716	4.475308965	45.91654463	5.926195481	44.7372072	3.542940301	0	4.884492023	5.763174404	2.934666761	2.022696977
TCONS_00035643	0	1.468242322	0	3.344772173	0	1.013707358	0	0	2.824635335	0	1.442727017	0	0.730034224	0	0	0.639857496	0	0	0	0	0.952813673	1.581901753	0	1.958309127	1.467885942	1.769179408	0	0	0	0	5.105690234	0	0.707219143	5.753968669	1.497278629	8.889293222	2.684232432	3.542940301	0	0	0	0	0
TCONS_00035659	7.41068621	4.404726966	1.499978299	4.45969623	6.686943148	3.041122074	0	0.951518422	4.707725558	9.848779739	8.656362101	6.994335115	2.920136894	1.511410737	1.015543879	1.919572487	3.2420528	3.662498502	1.066913781	6.693817157	10.4809504	6.327607012	6.779895403	3.263848546	0.489295314	6.192127927	10.23086402	6.84980776	5.673945242	6.639663802	10.21138047	1.896246902	2.828876572	0	0	0	0	0	4.554447602	1.628164008	3.842116269	5.869333522	3.034045465
TCONS_00035663	0	0	0	0	0	1.013707358	0	0	0.941545112	0	2.885454034	0	1.460068447	0.503803579	4.062175517	0	0.8105132	1.831249251	0	0	0.952813673	0	0	1.305539418	2.44647657	0	0	0	0	1.991899141	1.701896745	0.948123451	0.707219143	0	0.499092876	0	0	0	0.91088952	0	0	0	0
TCONS_00035686	1.646819158	0	11.9998264	10.03431652	13.3738863	8.109658864	0	5.709110529	8.473906005	8.333582856	5.770908068	0	2.920136894	5.038035791	6.093263275	3.839144974	2.4315396	7.324997003	5.334568907	0	12.38657775	11.07331227	0	1.958309127	5.871543769	1.769179408	11.69241602	2.739923104	2.836972621	9.295529323	7.65853535	5.688740707	7.072191431	3.835979113	2.994557258	6.420045105	6.263209008	3.542940301	1.821779041	1.628164008	0.960529067	0	1.011348488
TCONS_00035695	0.823409579	5.872969288	8.999869796	0	9.194546828	1.013707358	2.764848393	0.951518422	0.941545112	1.515196883	2.885454034	1.748583779	16.06075292	1.007607158	2.031087758	7.678289948	0	0	4.267655126	5.020362868	0.952813673	2.37285263	6.779895403	3.263848546	2.44647657	0	8.769312015	1.369961552	4.255458932	6.639663802	0.850948372	5.688740707	3.536095716	77.99824195	135.2541695	51.85421046	142.2643189	79.71615677	1.821779041	2.442246011	13.44740694	8.804000283	0
TCONS_00035696	0	0	0	1.114924058	0	1.013707358	0	0.951518422	0	0	1.442727017	0	0	0	0	0	0.8105132	0	0	0	0	0.790950877	0	0.652769709	0	0	0	0	1.418486311	0	1.701896745	1.896246902	0	0.639329852	0.998185753	1.48154887	5.368464864	0.59049005	0	0	0	0	0
TCONS_00035698	0	0	1.499978299	0	0	0	0	12.36973948	1.883090223	0.757598441	0	1.748583779	0.730034224	0	0	0.639857496	0	0	0	0	0.952813673	0.790950877	1.694973851	0	0.489295314	0	0	0	0	0	0	0	0	0.639329852	4.491835888	6.420045105	7.157953152	3.542940301	0	1.628164008	0.960529067	0	0
TCONS_00035718	0	0	0	0	0	0	0	1.903036843	0	0.757598441	0	0	2.190102671	0	2.031087758	3.199287478	0	0	0	0	0	0	0	0	0.489295314	0.884589704	1.461552003	0	1.418486311	0.66396638	0	0	0.707219143	0	0	0	1.789488288	0	0	0	0	0	0
TCONS_00035720	0.823409579	1.468242322	0	0	1.671735787	1.013707358	1.382424197	0	0	0.757598441	2.885454034	0	1.460068447	2.519017896	7.108807154	3.199287478	0.8105132	0	1.066913781	0	0.952813673	0.790950877	0	0	0	0.884589704	0	0	1.418486311	0.66396638	0	0	1.414438286	0	0	0	0.894744144	0	0	0	0	0	0
TCONS_00035728	283.2528951	138.0147783	143.9979167	88.07900055	19.22496155	829.2126189	294.4563539	189.3521659	126.167045	155.3076805	493.4126398	393.4313502	296.3938948	186.9111279	106.6321073	380.7152099	534.938712	49.44372977	81.08544739	98.73380307	103.8566904	73.55843152	242.3812606	97.91545637	34.25067198	134.457635	166.6169283	565.794121	55.32096611	68.38853717	104.6666498	198.1578013	188.8275112	31.9664926	32.44103697	33.58177439	8.052697296	41.33430351	388.9498252	207.590911	422.6327896	211.2960068	530.9579564
TCONS_00035732	2.470228737	13.2141809	0	0	0	8.109658864	6.912120983	5.709110529	8.473906005	3.030393766	5.770908068	8.742918894	10.95051335	2.015214316	2.031087758	0	8.9156452	0	1.066913781	1.673454289	1.905627346	1.581901753	3.389947701	3.263848546	0.489295314	1.769179408	0	4.109884656	2.836972621	0.66396638	0.850948372	0	0.707219143	0	0	0	0	0	14.57423233	2.442246011	6.723703471	5.869333522	13.14753035
TCONS_00035733	6.587276631	1.468242322	0	0	0	9.123366222	5.529696786	3.806073686	4.707725558	0	1.442727017	1.748583779	2.920136894	3.022821475	2.031087758	0	1.6210264	0	0	5.020362868	1.905627346	0.790950877	0	2.611078837	2.935771884	3.538358815	7.307760013	6.84980776	2.836972621	1.991899141	1.701896745	0	0.707219143	0	0	0.493849623	0	0	5.465337122	3.256328015	4.802645337	0	13.14753035
TCONS_00035734	41.17047895	22.02363483	8.999869796	0	0	120.6311756	38.7078775	31.40010791	21.65553757	2.272795324	10.09908912	38.46884313	34.31160851	23.17496464	14.21761431	0.639857496	25.1259092	9.156246254	9.602224033	6.693817157	6.669695712	0.790950877	27.11958161	7.180466801	8.807315653	15.92261467	8.769312015	38.35892345	1.418486311	15.27122675	1.701896745	2.844370354	9.19384886	1.917989556	5.49002164	0	0	4.133430351	35.5246913	27.67878813	50.90804057	5.869333522	96.07810639
TCONS_00035736	0	0	0	0	0.835867893	0	1.382424197	0	1.883090223	2.272795324	5.770908068	0	0	2.015214316	1.015543879	0	0	0	0	0	0	0	0	2.611078837	3.914362512	2.653769112	0	0	7.092431553	0.66396638	0	0.948123451	4.243314859	1.278659704	0	0	0	1.77147015	0	0	0	0	1.011348488
TCONS_00035742	0	0	0	0	0	0	0	0	0	0	0	0	1.460068447	0.503803579	2.031087758	7.678289948	0.8105132	0	0	0	0	0	0	0	0	0	0	0	0	0.66396638	0	0	0	0	0.499092876	0	0	0	0	0	0	0	0
TCONS_00035743	0.823409579	2.936484644	2.999956599	0	0	0	0	0.951518422	0	1.515196883	0	0	1.460068447	0.503803579	3.046631638	1.919572487	0.8105132	0	0	0	0	0	3.389947701	2.611078837	0	0	0	0	0	0	0.850948372	2.844370354	0.707219143	0.639329852	0	0	0	1.1809801	0	0	0	0	3.034045465
TCONS_00035748	6.587276631	0	0	0	0	1.013707358	4.14727259	0	2.824635335	0	0	0	2.190102671	1.511410737	2.031087758	1.919572487	0.8105132	3.662498502	0	0	0.952813673	1.581901753	1.694973851	1.305539418	0.489295314	1.769179408	0	0	0	2.655865521	2.552845117	4.740617256	0	0	0.499092876	0.493849623	0.894744144	2.3619602	0	0	2.881587202	0	0
TCONS_00035749	0	0	0	0	0	0	0	3.806073686	0	0	4.328181051	0	0	2.015214316	0	0	0	16.48124326	0	6.693817157	0	1.581901753	0	0.652769709	2.935771884	0	0	0	0	2.655865521	0	0	0	0.639329852	0	0.987699247	0	0	0	0	0	0	0
TCONS_00035763	1.646819158	7.34121161	16.49976129	36.7924939	38.4499231	11.15078094	6.912120983	11.41822106	38.60334958	17.42476415	27.41181332	22.73158912	5.840273788	21.15975032	17.26424595	12.15729242	0	23.80624026	19.20444807	28.44872292	51.45193835	22.93757542	3.389947701	4.569387964	40.61151107	34.49899845	17.53862403	21.91938483	11.34789048	23.23882331	19.57181256	20.85871593	9.901068004	22.37654482	49.90928764	32.59407515	23.26334774	23.02911195	4.554447602	18.72388609	7.684232539	14.6733338	8.090787907
TCONS_00035779	0	1.468242322	0	0	0	0	0	0	0.941545112	0	0	0	0	0	0	0	0	1.831249251	0	11.71418002	5.716882039	1.581901753	0	0	0.978590628	0	1.461552003	0	0	0	0	0	0.707219143	0	0	0	0	0	0	0	0	0	0
TCONS_00035784	0.823409579	0	0	2.229848115	3.343471574	1.013707358	1.382424197	0	0	3.030393766	0	0	0.730034224	1.007607158	16.24870207	5.758717461	1.6210264	3.662498502	2.133827563	0	4.764068366	1.581901753	0	0	0.978590628	0.884589704	1.461552003	5.479846208	0	0	0.850948372	1.896246902	0.707219143	0	1.497278629	0	0	0	0.91088952	7.326738034	0.960529067	14.6733338	0
TCONS_00035785	0	0	0	5.574620288	0	1.013707358	0	0	0	0	0	0	0.730034224	1.007607158	2.031087758	0	0	5.493747752	1.066913781	6.693817157	0	3.163803506	3.389947701	1.958309127	0	1.769179408	0	0	2.836972621	0	0	0	0.707219143	0	0.499092876	0	0	0	2.732668561	0	0	14.6733338	2.022696977
TCONS_00035789	0	0	0	2.229848115	0	1.013707358	1.382424197	0	0	1.515196883	0	0	1.460068447	5.038035791	4.062175517	3.199287478	0.8105132	1.831249251	0	0	0.952813673	0	0	0	1.467885942	0.884589704	0	1.369961552	0	1.991899141	5.105690234	0.948123451	1.414438286	0	0	1.48154887	0	1.1809801	0	0	2.881587202	0	1.011348488
TCONS_00035803	9.880914947	2.936484644	1.499978299	3.344772173	0	5.06853679	5.529696786	16.17581317	2.824635335	0.757598441	8.656362101	15.73725401	6.570308012	4.030428633	2.031087758	3.199287478	12.157698	0	4.267655126	5.020362868	1.905627346	3.163803506	8.474869253	3.263848546	1.467885942	1.769179408	0	12.32965397	2.836972621	7.303630183	0.850948372	8.533111061	0	4.475308965	0.499092876	0.987699247	0.894744144	4.723920401	6.376226643	6.512656031	5.763174404	8.804000283	2.022696977
TCONS_00035805	7.41068621	11.74593858	0	1.114924058	0	40.54829432	16.58909036	7.612147372	1.883090223	3.787992207	15.86999719	10.49150267	10.22047913	5.54183937	3.046631638	3.199287478	44.578226	1.831249251	10.66913781	6.693817157	0	0	5.084921552	3.916618255	0.489295314	4.422948519	14.61552003	10.95969242	4.255458932	0	0	1.896246902	4.243314859	0	0.998185753	0.987699247	0	1.77147015	14.57423233	2.442246011	26.89481389	0	32.36315163
TCONS_00035807	8.234095789	2.936484644	1.499978299	5.574620288	0	35.47975753	30.41333232	3.806073686	3.766180447	0	11.54181614	24.4801729	15.33071869	5.54183937	5.077719396	1.279714991	5.6735924	1.831249251	0	1.673454289	4.764068366	0.790950877	11.86481695	0.652769709	0.978590628	6.192127927	2.923104005	19.17946173	0	4.647764662	8.509483723	1.896246902	2.121657429	1.278659704	0	2.469248117	2.684232432	1.1809801	8.198005684	0	45.14486616	0	13.14753035
TCONS_00035808	302.1913155	233.4505292	52.49924048	35.67756984	0	375.0717225	268.1902941	204.5764606	98.86223673	11.36397662	88.00634803	279.7734046	208.0597537	76.07434045	34.52849189	22.39501235	326.6368196	12.81874476	128.0296538	90.36653162	39.0653606	10.2823614	159.327542	114.2346991	17.61463131	45.1140749	40.92345607	247.9630409	80.8537197	64.40473888	44.24931536	16.11809867	77.0868866	13.42592689	16.47006492	8.395443599	16.10539459	15.3527413	268.7124085	103.3884145	285.277133	23.47733409	341.8357891
TCONS_00035809	9.057505368	4.404726966	41.99939238	2.229848115	0.835867893	33.45234281	27.64848393	42.81832897	10.35699623	0.757598441	2.885454034	47.21176203	8.760410682	8.060857266	9.139894913	3.199287478	2.4315396	0	2.133827563	31.7956315	0.952813673	7.118557889	16.94973851	0	0.978590628	13.26884556	26.30793605	23.28934638	0	4.647764662	2.552845117	2.844370354	0.707219143	1.278659704	3.493650135	0.493849623	10.73692973	4.133430351	10.93067424	50.47308424	51.86856964	0	17.1929243
TCONS_00035811	0.823409579	0	0	1.114924058	0	2.027414716	1.382424197	0	0	0	1.442727017	1.748583779	0	0	1.015543879	0	0	0	1.066913781	0	0.952813673	0	0	0	0	0	0	1.369961552	0	0	2.552845117	0	0.707219143	2.557319408	0	0.987699247	0	1.1809801	0.91088952	0	1.921058135	0	2.022696977
TCONS_00035812	3.293638316	1.468242322	0	0	0	4.054829432	0	0	0	0	0	0	2.190102671	0.503803579	3.046631638	0.639857496	2.4315396	0	1.066913781	0	0.952813673	0	0	0	0.489295314	1.769179408	1.461552003	2.739923104	0	0	0.850948372	0	0	1.278659704	0	0	0	0	3.643558082	0	0	0	0
TCONS_00035814	0	0	0	0	0	0	0	0	0	0	1.442727017	0	1.460068447	1.007607158	0	0.639857496	2.4315396	0	0	0	0	0	0	0.652769709	0.489295314	0.884589704	1.461552003	0	0	0.66396638	0.850948372	0	3.536095716	0	0	0	0	0	0	0	0	2.934666761	0
TCONS_00035825	4.117047895	2.936484644	20.99969619	13.37908869	50.9879415	12.1644883	29.03090813	44.72136581	16.0062669	18.93996104	8.656362101	22.73158912	7.300342235	12.59508948	21.32642146	28.15372981	0.8105132	25.63748951	4.267655126	23.42836005	12.38657775	88.58649817	3.389947701	1.958309127	11.25379222	17.69179408	24.84638404	12.32965397	5.673945242	25.23072245	2.552845117	9.481234512	4.950534002	10.22927763	127.7677764	10.37084209	171.7908756	11.21931095	8.198005684	28.49287013	9.605290673	73.36666902	12.13618186
TCONS_00035827	1.646819158	10.27769625	2.999956599	4.45969623	1.671735787	5.06853679	2.764848393	6.660628951	7.532360893	0.757598441	4.328181051	6.994335115	4.380205341	6.549446528	7.108807154	2.559429983	4.8630792	1.831249251	2.133827563	5.020362868	5.716882039	4.745705259	1.694973851	0.652769709	2.935771884	1.769179408	1.461552003	6.84980776	7.092431553	1.991899141	3.403793489	5.688740707	2.121657429	1.917989556	3.992743011	5.432345858	0.894744144	0	2.732668561	3.256328015	8.644761606	0	3.034045465
TCONS_00035830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.163803506	0	0.652769709	0	0.884589704	0	0	0	0	0	0	0.707219143	0.639329852	0.499092876	0	3.578976576	0	0.91088952	0	0.960529067	0	0
TCONS_00035831	0	0	0	2.229848115	0	0	0	0	0	0	0	0	0.730034224	0	4.062175517	2.559429983	1.6210264	0	1.066913781	0	1.905627346	0	0	0	0	0	0	2.739923104	0	0	0	0	0	0.639329852	0	0	0	0	1.821779041	0	0	0	1.011348488
TCONS_00035832	0	0	0	0	0	1.013707358	0	0	0	0.757598441	0	0	0	0	1.015543879	0	0	1.831249251	0	1.673454289	0	0	0	1.958309127	0.489295314	0	2.923104005	0	0	0	0	0	0	1.278659704	0.499092876	3.456947364	3.578976576	0.59049005	0	0	0	0	0
TCONS_00035848	33.75979274	32.30133109	0	35.67756984	6.686943148	115.5626388	63.59151304	28.54555265	39.54489469	25.00074857	77.90725891	26.22875668	18.25085559	24.1825718	17.26424595	37.11173475	78.6197804	25.63748951	20.27136185	3.346908579	42.87661529	4.745705259	11.86481695	18.27755186	10.76449691	23.883922	1.461552003	91.78742398	8.510917863	13.2793276	34.03793489	12.32560487	21.21657429	0	2.994557258	1.975398494	0	3.542940301	17.30690089	8.954902042	138.3161857	17.60800057	63.71495477
TCONS_00035849	0.823409579	1.468242322	0	1.114924058	1.671735787	1.013707358	2.764848393	0.951518422	5.64927067	1.515196883	0	0	0	1.007607158	0	0	0	1.831249251	1.066913781	0	0	0.790950877	0	0.652769709	1.467885942	1.769179408	0	1.369961552	0	4.647764662	0	0	2.828876572	0	0	0	0	0	0	0	0	0	1.011348488
TCONS_00035850	1.646819158	1.468242322	0	1.114924058	0.835867893	0	1.382424197	2.854555265	5.64927067	1.515196883	2.885454034	0	0	0.503803579	1.015543879	0.639857496	0.8105132	5.493747752	1.066913781	0	0.952813673	0.790950877	3.389947701	0	0.978590628	0	1.461552003	1.369961552	0	4.647764662	0.850948372	0.948123451	0	0	0	0	0	0	0	0	0.960529067	5.869333522	0
TCONS_00035860	0	0	0	0	2.50760368	0	0	0	2.824635335	0.757598441	0	0	0.730034224	4.534232212	1.015543879	0	0	0	0	3.346908579	0	0.790950877	0	0.652769709	0	1.769179408	1.461552003	0	0	3.983798281	1.701896745	0	0	0	0	0	0.894744144	0	0.91088952	0.814082004	0	0	0
