Ids	Human_Hs1_ACC.bam.out	Human_Hs2_ACC.bam.out	Human_Hs5_ACC.bam.out	Human_Hs6_ACC.bam.out	Human_Hs8_ACC.bam.out	Human_Hs1_CB.bam.out	Human_Hs2_CB.bam.out	Human_Hs3_CB.bam.out	Human_Hs6_CB.bam.out	Human_Hs8_CB.bam.out	Human_Hs1_DPFC.bam.out	Human_Hs2_DPFC.bam.out	Human_Hs3_DPFC.bam.out	Human_Hs5_DPFC.bam.out	Human_Hs6_DPFC.bam.out	Human_Hs8_DPFC.bam.out	Human_Hs1_PMC.bam.out	Human_Hs2_PMC.bam.out	Human_Hs3_PMC.bam.out	Human_Hs5_PMC.bam.out	Human_Hs6_PMC.bam.out	Human_Hs8_PMC.bam.out	Human_Hs1_STR.bam.out	Human_Hs2_STR.bam.out	Human_Hs5_STR.bam.out	Human_Hs8_STR.bam.out	Human_Hs6_STR.bam.out	Human_Hs1_V1C.bam.out	Human_Hs2_V1C.bam.out	Human_Hs5_V1C.bam.out	Human_Hs8_V1C.bam.out	Human_Hs6_V1C.bam.out	Human_Hs4_HIP.bam.out	Human_Hs6_HIP.bam.out	Human_Hs7_HIP.bam.out	Human_Hs9_HIP.bam.out	Human_Hs6_VPFC.bam.out	Human_Hs5_VPFC.bam.out	Human_Hs2_VPFC.bam.out	Human_Hs8_VPFC.bam.out
TCONS_00012723	7.01319449	6.300031364	0	9.145626305	0	8.342268163	4.555710055	9.523685923	1.860093225	2.529119791	8.372852799	4.56192291	6.664283879	6.048402349	5.748946209	6.174812334	4.056703889	0	0	0.939557146	0	5.937751763	0.975691766	0.876137397	5.052505282	1.227645091	2.666899592	9.619782962	1.348600562	11.26826991	19.43172375	12.15737183	9.800900767	65.1180109	17.58122029	6.778284567	3.275422113	3.056214517	4.555457171	5.542998886
TCONS_00012726	0.701319449	2.100010455	3.83690256	2.783451484	2.660194597	0	1.518570018	1.587280987	0.620031075	1.011647916	0.930316978	2.737153746	0	7.056469407	1.916315403	4.704618921	0	0	2.270269711	2.818671439	0	2.968875882	0	0.876137397	0	3.682935273	1.066759837	4.809891481	1.348600562	1.878044985	3.238620626	0.935182448	0.816741731	5.426500908	1.850654767	2.541856713	0	0	2.277728585	0.923833148
TCONS_00012727	279.8264601	68.25033978	104.8753366	322.4827362	301.9320867	207.9149911	85.03992103	295.2342636	170.5085456	371.2747853	246.5339991	93.06322736	839.6997687	126.0083823	215.5854829	145.5491479	262.874412	168.5752004	694.7025317	163.4829434	324.6534135	122.5721614	449.793904	104.2603503	212.2052218	171.8703127	272.5571383	510.8104753	136.2086568	157.7557788	141.4197673	229.1196998	147.8302532	154.1126258	268.3449412	75.40841581	238.0140069	96.27075727	54.66548605	249.4349499
TCONS_00012730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.958157702	0	0	0	0	0.939557146	0	0.424125126	0	1.752274795	0	0	0	1.923956592	0	0	0	0	0	0	0	0.847285571	0	0	3.416592878	0
TCONS_00012736	28.75409741	15.75007841	21.74244784	10.73617001	13.30097298	41.71134082	33.4085404	23.80921481	46.50233062	46.53580416	18.60633955	16.42292248	29.98927745	28.22587763	28.74473105	17.05424359	47.05776512	5.342171842	15.89188798	21.60981436	7.135239857	13.57200403	34.1492118	33.2932211	33.68336854	25.78054691	24.00209633	27.89737059	16.18320674	33.80480973	15.11356292	14.96291917	13.88460942	29.3031049	24.05851197	42.36427854	10.91807371	10.69675081	10.24977863	9.238331477
TCONS_00012743	16.13034733	6.300031364	11.51070768	8.747990379	3.990291895	48.12847017	42.51996051	28.57105777	27.2813673	48.05327603	7.442535822	18.24769164	9.996425818	18.14520705	14.37236552	6.762889699	25.96290489	35.61447895	9.081078845	9.395571462	14.27047971	7.210127141	11.70830119	14.89433576	25.26252641	12.27645091	9.334148573	23.08747911	10.7888045	18.78044985	9.715861877	20.57401386	8.984159037	7.597101271	10.17860122	14.40385471	15.28530319	7.640536292	7.972050049	5.542998886
TCONS_00012778	0	0	0	0.397635926	1.330097298	0	0	1.587280987	0	1.011647916	0	0	0	0	0	0.294038683	0	0	2.270269711	0	0	0	0	0	0	0	0.266689959	0	0	0	0	1.870364897	0.816741731	0	0	0	0	0	0	0
TCONS_00012787	0	0	0	0.795271853	0	10.26740697	4.555710055	9.523685923	7.4403729	3.540767708	0	0	0	0	0	0.588077365	0.811340778	1.187149298	0	0.939557146	3.567619928	0.424125126	0	0	0	0	0	0.961978296	0	3.75608997	0	0	1.633483461	0	1.850654767	0	2.183614742	1.528107258	1.138864293	0.923833148
TCONS_00012788	0	1.050005227	1.27896752	0.397635926	0	3.208564678	0	6.349123948	1.860093225	1.517471875	0.930316978	0	0	0	0	0.294038683	0	0	0	0.939557146	3.567619928	0.424125126	0	0	0	0	0	0	0	0	2.159080417	0	0	0	1.850654767	0	0	0	0	0
TCONS_00012790	0	1.050005227	1.27896752	0	1.330097298	4.491990549	0	0	0.620031075	0	0.930316978	4.56192291	0	4.032268232	0	0.882116048	2.434022334	0	0	1.879114292	7.135239857	0.848250252	0	0	0	0	0	0	0	0	0	0	13.88460942	0	5.551964301	0.847285571	1.091807371	1.528107258	0	0
TCONS_00012791	2.103958347	0	3.83690256	2.783451484	0	2.566851743	1.518570018	0	0	0	2.790950933	0	3.332141939	0	0.958157702	0.882116048	0	0	0	0	0	0	0	0	0	0	0	4.809891481	0	0	0	0.935182448	4.900450384	0	0	1.694571142	0	1.528107258	0	1.847666295
TCONS_00012792	5.610555592	0	1.27896752	5.964538895	1.330097298	0.641712936	0	3.174561974	0	0	0.930316978	0	0	0	0.958157702	0	0.811340778	0	0	1.879114292	0	0	0	0	0	0	1.600139755	4.809891481	0	0	0	2.805547345	6.533933845	1.085300182	6.477291684	0	1.091807371	0	0	0
TCONS_00012844	2.805277796	0	0	0	0	1.925138807	3.037140037	1.587280987	0.620031075	1.011647916	1.860633955	0.912384582	0	0	0	1.764232095	4.868044667	0	0	0	0	0.424125126	2.927075297	1.752274795	8.420842136	0	1.066759837	3.847913185	0	0	2.159080417	0.935182448	0	9.767701634	12.02925599	1.694571142	0	0	0	0.923833148
TCONS_00012877	13.32506953	11.5500575	30.69522048	13.51962149	6.650486492	36.57763733	13.66713017	34.92018172	27.2813673	20.73878229	18.60633955	17.33530706	0	10.08067058	21.07946943	16.46616622	1.622681556	3.561447895	6.810809134	11.27468575	10.70285979	20.78213117	13.65968472	12.26592356	21.89418955	31.91877237	35.46976458	16.35363104	12.13740506	16.90240487	10.79540209	25.2499261	33.48641095	23.876604	24.98383935	13.55656913	6.550844225	32.09025242	13.66637151	12.00983092
TCONS_00012879	4.207916694	5.250026137	3.83690256	2.385815558	1.330097298	7.700555228	7.592850092	9.523685923	9.300466125	15.68054271	5.581901866	6.386692074	3.332141939	7.056469407	12.45605012	7.645005747	2.434022334	2.374298597	6.810809134	11.27468575	0	9.330752771	10.73260942	7.885236577	11.78917899	8.593515637	5.867179103	9.619782962	2.697201124	5.634134956	5.397701043	8.416642035	8.167417306	14.10890236	7.402619068	11.86199799	2.183614742	10.69675081	6.833185756	4.619165739
TCONS_00012904	0	0	1.27896752	0	0	0	0	1.587280987	0	1.011647916	0	0	3.332141939	1.008067058	0	0.588077365	0	0	0	0	0	0	0	0	3.368336854	1.227645091	0	0	1.348600562	0	1.079540209	0.935182448	0.816741731	0	0	0	0	1.528107258	0	0.923833148
TCONS_00012909	0.701319449	3.150015682	2.55793504	0.795271853	0	0.641712936	6.074280074	0	0	1.517471875	0	0.912384582	0	3.024201174	0.958157702	0.588077365	0	0.593574649	0	4.697785731	0	0.848250252	0.975691766	0.876137397	3.368336854	0	0	0.961978296	0	1.878044985	0	1.870364897	3.266966922	0	0	1.694571142	0	4.584321775	1.138864293	0
TCONS_00012931	34.364653	32.55016205	54.99560336	32.20851003	59.85437843	33.36907265	36.44568044	31.74561974	34.7217402	52.60569166	39.07331306	26.45915288	59.97855491	42.33881644	37.36815036	54.39715628	75.45469234	32.6466057	49.94593365	58.25254307	32.10857936	44.1090131	52.68735535	37.67390809	89.26092664	123.9921542	56.2715814	51.946828	36.41221518	56.34134956	38.86344751	50.49985221	38.38686134	130.2360218	39.78907749	61.85184667	26.2033769	41.25889597	36.44365737	35.10565961
TCONS_00012932	0	4.200020909	5.11587008	5.964538895	2.660194597	0	0	0	2.4801243	0	0.930316978	1.824769164	13.32856776	2.016134116	3.832630806	0	0.811340778	4.155022544	6.810809134	0	0	1.272375378	0	3.50454959	0	0	4.000349389	0	0	1.878044985	1.079540209	0.935182448	0.816741731	2.170600363	1.850654767	0.847285571	3.275422113	0	0	0.923833148
TCONS_00012933	8.415833388	7.350036592	17.90554528	10.33853408	3.990291895	1.925138807	13.66713017	4.761842961	11.78059042	8.093183332	8.372852799	12.77338415	6.664283879	18.14520705	12.45605012	7.350967065	2.434022334	6.529321141	2.270269711	12.2142429	14.27047971	7.210127141	2.927075297	5.256824385	1.684168427	1.227645091	4.267039348	7.69582637	6.74300281	3.75608997	11.87494229	6.546277138	8.167417306	7.597101271	10.17860122	10.16742685	13.10168845	3.056214517	9.110914341	8.314498329
TCONS_00012934	68.729306	57.75028751	69.06424608	80.72009304	142.3204109	20.53481394	37.96425046	46.03114863	40.92205095	31.36108541	35.35204515	63.86692074	86.63569042	54.43562114	85.27603544	22.34693988	54.35983212	215.4675976	52.21620336	31.00538582	60.64953878	26.71988293	51.71166359	76.22395358	40.42004225	9.821160728	38.93673405	31.74528378	75.52163147	56.34134956	17.27264334	48.62948731	58.8054046	92.25051544	97.15937526	44.90613526	62.23302014	44.31511049	130.9693937	27.71499443
TCONS_00012937	0	2.100010455	0	1.192907779	3.990291895	0	0	0	0	0.505823958	0	0	0	0	0	1.470193413	0	0	0	0	0	3.393001008	1.951383532	0	0	3.682935273	0	0.961978296	0	3.75608997	6.477241251	0	0.816741731	0	1.850654767	0.847285571	0	0	0	2.771499443
TCONS_00012966	0	1.050005227	0	0	0	5.133703485	13.66713017	6.349123948	4.340217525	2.529119791	0	0	0	0	0	0.294038683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.925327383	0	0	0	0	0
TCONS_00012973	1242.738064	1591.807925	1449.0702	1154.337094	1129.252606	2612.413361	3078.141427	2072.988969	2929.026798	2440.600598	1722.016726	2091.185462	443.1748779	1810.488436	1691.148343	1507.242287	2187.374737	900.4527428	424.540436	1701.537992	1716.025186	1865.726429	1309.37835	1344.870905	1534.277437	1578.751587	1286.245673	1115.894824	2004.020435	1692.118532	2006.865248	1880.651904	1542.825129	919.2492538	1385.215093	1276.01207	1461.93007	2108.788016	2282.284043	1536.334525
TCONS_00012981	104.4965979	223.6511134	189.287193	48.11394708	162.2718704	300.3216539	356.8639543	185.7118755	363.3382099	405.1649905	220.4851237	365.8662174	63.31069685	282.2587763	187.7989095	292.8625279	289.6486577	86.66189878	81.72970961	250.861758	92.75811814	300.7047143	195.1383532	159.4570063	247.5727588	292.1795317	117.0768921	96.19782962	153.7404641	150.2435988	405.9071184	153.3699215	309.5451159	77.05631289	178.588185	337.2196572	79.70193807	223.1036597	266.4942445	199.5479599
TCONS_00012987	169.7193067	206.8510298	200.7979006	149.9087442	135.6699244	26.9519433	63.77994077	76.18948738	36.58183342	24.78537395	231.6489274	301.086912	343.2106198	235.8876916	244.3302139	199.6522655	304.2527917	240.3977329	326.9188384	220.7959294	149.840037	206.9730615	204.8952708	215.5297998	193.6793691	181.6914735	158.1471458	211.6352252	311.5267298	244.1458481	292.5553965	189.842037	137.2126107	120.4683202	162.8576195	186.4028256	138.6595361	249.0814831	275.6051588	183.8427964
TCONS_00012996	1.402638898	5.250026137	3.83690256	0.397635926	0	0	0	0	0	0	0	2.737153746	0	0	0	0.882116048	0	2.374298597	0	1.879114292	0	1.272375378	0	0.876137397	0	0	0	0	0	0	0	0	0.816741731	0	0	0	0	0	0	0.923833148
TCONS_00013003	1.402638898	2.100010455	3.83690256	1.192907779	2.660194597	0.641712936	1.518570018	1.587280987	0.620031075	1.517471875	5.581901866	3.649538328	0	2.016134116	6.707103911	2.940386826	5.679385445	0.593574649	0	4.697785731	0	2.544750756	0	4.380686987	5.052505282	9.821160728	4.000349389	1.923956592	0	1.878044985	2.159080417	1.870364897	4.083708653	0	3.701309534	2.541856713	0	4.584321775	1.138864293	0.923833148
TCONS_00013004	0	1.050005227	7.67380512	0	2.660194597	0	1.518570018	0	2.4801243	1.011647916	0	1.824769164	0	3.024201174	0	1.17615473	0	0.593574649	0	0	0	2.544750756	0	0.876137397	5.052505282	0	0.533379918	0	0	5.634134956	2.159080417	0.935182448	0	0	2.77598215	1.694571142	4.367229483	1.528107258	0	0
TCONS_00013016	0	0	1.27896752	0.795271853	0	0.641712936	3.037140037	0	2.4801243	2.023295833	0	0	0	0	0	0.294038683	0	0	0	0.939557146	0	0.848250252	0	1.752274795	0	0	0	0	0	0	0	0.935182448	2.450225192	1.085300182	0	0	0	0	0	0
TCONS_00013031	40.67652804	70.35035023	78.01701872	41.75177226	94.43690818	61.60444182	45.55710055	41.26930567	66.9633561	106.7288552	59.54028657	68.42884365	53.31427103	68.54855995	57.48946209	104.9718097	51.11446901	23.74298597	45.40539423	71.40634311	10.70285979	106.4554066	50.73597182	58.70120563	52.20922124	71.20341528	70.93952916	41.36506674	29.66921236	46.95112463	110.1131013	72.00904852	74.32349749	62.94741053	61.99693469	75.40841581	34.93783587	58.06807582	44.41570741	72.98281867
TCONS_00013048	15.42902788	12.60006273	19.1845128	13.12198557	14.63107028	26.31023036	47.07567057	30.15833876	59.5229832	33.8902052	18.60633955	15.51053789	6.664283879	22.17747528	30.66104645	17.93635964	34.88765345	18.40081412	11.35134856	23.48892866	35.67619928	21.2062563	21.46521885	24.53184713	35.36753697	19.64232146	17.33484735	18.27758763	36.41221518	41.31698968	24.8294248	27.120291	6.533933845	16.27950272	13.87991075	16.94571142	26.2033769	18.3372871	39.86025024	20.32432925
TCONS_00013077	90.47020892	97.65048615	106.1543042	57.65720931	187.5437191	80.21411695	65.29851079	63.49123948	81.8441019	143.6540041	91.17106381	119.5223802	116.6249679	110.8873764	103.4810318	184.0682153	95.73821179	110.4048847	104.4324067	143.7522434	35.67619928	155.6539212	103.4233272	108.6410373	139.7859795	88.39044655	79.74029781	69.26243733	60.68702529	67.60961947	181.362755	57.04612935	131.4954186	98.76231653	69.39955376	93.2014128	74.24290122	94.74265001	83.13709337	170.9091323
TCONS_00013081	110.8084729	225.7511239	126.6177845	141.5583898	400.3592868	185.4550384	256.6383331	114.2842311	344.7372777	382.4029124	144.1991315	225.3589917	219.921368	226.8150881	173.426544	389.3072157	143.6073177	185.1952905	149.8378009	202.9443436	185.5162363	356.6892309	114.1559366	110.3933121	139.7859795	348.6512059	153.3467266	153.9165274	110.5852461	127.707059	355.1687286	202.9345913	176.4162138	233.339539	139.7244349	221.9888196	186.6990604	200.1820508	193.6069298	445.2875772
TCONS_00013100	1.402638898	2.100010455	1.27896752	7.952718526	0	0	1.518570018	0	1.860093225	2.023295833	3.721267911	0	0	1.008067058	0	0.588077365	0.811340778	1.187149298	6.810809134	1.879114292	0	0.848250252	1.951383532	0	0	1.227645091	0.800069878	0	0	1.878044985	0	1.870364897	0.816741731	0	0	0	3.275422113	0	1.138864293	1.847666295
TCONS_00013119	25.24750016	22.05010977	33.25315552	25.84633521	49.21360004	34.01078559	39.48282048	52.38027258	36.58183342	46.0299802	28.83982631	26.45915288	46.64998715	29.23394469	26.82841564	22.34693988	47.86910589	48.07954658	34.05404567	24.4284858	28.54095943	29.68875882	49.76028005	36.79777069	57.26172652	35.60170764	28.53582564	31.74528378	35.06361461	26.29262979	25.90896501	28.9906559	29.4027023	43.41200726	33.3117858	45.75342083	26.2033769	24.44971613	29.61047161	38.8009922
TCONS_00013132	96.78208396	216.3010768	161.1499075	56.46430153	156.9514812	198.2892971	308.2697137	144.4425698	229.4114977	271.6274656	131.1746939	259.1172213	93.2999743	213.7102163	147.556286	180.8337898	62.4732399	208.3447019	56.75674278	204.8234579	99.893358	172.1948011	66.34704007	125.2876478	111.1551162	126.4474444	46.67074287	51.946828	121.3740506	108.9266091	184.6013757	93.51824483	169.88228	57.52090962	86.98077405	177.9299699	78.6101307	174.2042274	227.7728585	210.6339577
TCONS_00013133	0	1.050005227	0	0.795271853	0	4.491990549	0	0	3.100155375	0.505823958	0	0.912384582	0	0	0	0.294038683	0	0	0	0	3.567619928	0	1.951383532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCONS_00013139	14.72770843	3.150015682	16.62657776	17.49598076	7.98058379	32.72735972	10.62999013	42.85658665	12.4006215	21.24460625	14.88507164	0.912384582	9.996425818	4.032268232	12.45605012	3.822502874	12.17011167	0.593574649	15.89188798	5.637342877	7.135239857	11.87550353	22.44091061	12.26592356	15.15751584	2.455290182	23.46871641	36.55517526	4.045801686	16.90240487	14.03402271	20.57401386	5.717192114	9.767701634	12.95458337	5.930998996	17.46891793	12.22485807	1.138864293	4.619165739
TCONS_00013145	72.23590325	108.1505384	81.85392128	108.9522438	73.15535141	137.9682812	154.8941419	101.5859832	132.066619	100.6589677	69.77377333	80.28984321	56.64641297	56.45175525	88.15050855	75.27390274	58.41653601	86.06832413	45.40539423	73.2854574	82.05525835	72.52539654	46.83320476	63.08189262	53.89338967	63.83754473	71.73959903	82.73013348	136.2086568	92.02420428	100.3972394	96.32379218	35.93663615	57.52090962	51.81833347	55.07356211	97.17085601	71.82104114	83.13709337	84.06881644
TCONS_00013161	549.834448	705.6035128	575.535384	668.823628	744.8544871	381.8191967	533.0180765	588.8812462	386.8993908	359.1350103	557.2598696	656.0045144	759.7283622	504.0335291	579.6854095	424.0037803	486.8044667	885.6133766	715.1349591	529.9102305	688.5506462	501.740024	509.3111017	468.7335077	476.6196649	395.3017193	458.17335	379.981427	799.7201333	640.41334	412.3843597	583.5538478	575.8029201	594.7444995	582.0309242	543.1100509	652.9008078	577.6245436	873.5089125	534.8993925
TCONS_00013202	22.44222237	11.5500575	12.7896752	14.31489335	17.29126488	32.08564678	27.33426033	36.5074627	16.12080795	31.86690937	37.21267911	19.16007622	16.6607097	10.08067058	14.37236552	16.17212754	30.83094956	10.09076904	9.081078845	29.12627153	7.135239857	21.2062563	27.31936944	9.637511372	30.31503169	17.18703127	17.33484735	27.89737059	17.53180731	15.02435988	21.59080417	10.28700693	23.68551019	13.02360218	25.90916674	15.25114028	13.10168845	22.92160887	14.8052358	17.55282981
TCONS_00013203	56.10555592	26.25013068	60.11147344	75.15319007	17.29126488	103.9574956	85.03992103	98.4114212	118.4259353	46.53580416	92.10138079	53.83069034	39.98570327	44.35495056	56.53130439	69.09909041	67.34128456	78.94542834	43.13512452	71.40634311	46.37905907	61.07401814	74.1525742	49.93983166	43.78837911	24.55290182	60.80531071	132.7530049	80.91603372	63.8535295	89.60183731	71.07386607	42.47056999	64.03271071	67.54889899	36.43327955	54.59036854	38.20268146	53.52662176	20.32432925
TCONS_00013234	0.701319449	1.050005227	0	0	0	0	0	0	0	0	0	0	0	1.008067058	0	0.588077365	0	0	0	0	0	0.424125126	0.975691766	2.628412192	1.684168427	0	1.600139755	0.961978296	0	1.878044985	0	0.935182448	0.816741731	0	0	0.847285571	0	3.056214517	0	0
TCONS_00013236	0	0	0	0	0	0	0	1.587280987	0	0.505823958	0	0	3.332141939	0	0	0.294038683	0	4.155022544	4.540539423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCONS_00013265	13.32506953	13.65006796	20.46348032	11.13380594	19.95145948	21.81823981	19.74141024	23.80921481	13.02065257	21.7504302	6.512218844	16.42292248	3.332141939	16.12907293	19.16315403	29.10982958	12.17011167	8.903619737	6.810809134	21.60981436	3.567619928	24.5992573	14.63537649	23.65570973	10.10501056	19.64232146	7.734008818	10.58176126	13.48600562	30.04871976	26.98850521	16.83328407	24.50225192	2.170600363	13.87991075	20.3348537	16.37711056	12.22485807	19.36069298	23.09582869
TCONS_00013266	7.01319449	3.150015682	6.3948376	12.72434964	0	2.566851743	1.518570018	0	2.4801243	1.011647916	1.860633955	3.649538328	0	6.048402349	8.623419314	4.704618921	0	1.187149298	0	4.697785731	0	2.544750756	9.756917658	7.00909918	6.736673709	9.821160728	8.267388736	5.771869777	0	13.1463149	3.238620626	5.61109469	4.900450384	4.341200726	1.850654767	1.694571142	5.459036854	4.584321775	1.138864293	5.542998886
TCONS_00013271	17.53298622	19.95009932	49.87973328	35.78723337	9.310681089	24.38509155	45.55710055	41.26930567	22.3211187	9.104831248	32.56109422	27.37153746	0	25.20167645	44.07525427	21.75886251	0.811340778	5.342171842	15.89188798	40.40095729	67.78477864	19.50975579	9.756917658	25.40798453	48.84088439	25.78054691	41.8703236	15.39165274	37.76081574	48.82916962	21.59080417	33.66656814	6.533933845	17.36480291	13.87991075	17.79299699	60.0494054	25.97782339	31.8882002	16.62899666
TCONS_00013276	0	0	2.55793504	0	0	1.283425871	0	0	0	0	0.930316978	0	0	0	0.958157702	2.940386826	0	0	0	1.879114292	0	0.848250252	0	0.876137397	0	0	0	0	0	0	1.079540209	0	0	0	2.77598215	0	0	3.056214517	0	0
TCONS_00013277	0	0	2.55793504	0	0	0.641712936	0	0	0	0	0	0	0	2.016134116	0	1.470193413	0	0	0	0	0	0	0	0.876137397	0	1.227645091	0	0	0	0	0	0	0	0	0.925327383	0.847285571	0	1.528107258	1.138864293	0
TCONS_00013278	0.701319449	0	0	0	1.330097298	0	0	3.174561974	2.4801243	2.529119791	0	0	0	0	3.832630806	0.588077365	0	0.593574649	0	0	0	0	0	0.876137397	1.684168427	0	0.266689959	0	0	0	2.159080417	0	0	1.085300182	0	0	3.275422113	0	0	0.923833148
TCONS_00013286	1.402638898	1.050005227	0	3.18108741	1.330097298	3.850277614	1.518570018	6.349123948	2.4801243	1.011647916	2.790950933	1.824769164	0	0	3.832630806	0.882116048	3.245363111	2.967873246	4.540539423	0.939557146	3.567619928	1.696500504	2.927075297	1.752274795	0	0	1.866829715	0	0	0	4.318160834	4.675912242	2.450225192	1.085300182	0.925327383	2.541856713	2.183614742	0	0	0.923833148
TCONS_00013287	0	0	0	0.795271853	2.660194597	3.850277614	3.037140037	0	0	1.011647916	0.930316978	0	0	2.016134116	0	0	2.434022334	0	0	0.939557146	0	0.424125126	0.975691766	0	0	0	0.266689959	0	0	0	2.159080417	0	0	0	0	0.847285571	0	0	0	0
TCONS_00013290	1.402638898	2.100010455	6.3948376	7.5550826	6.650486492	5.775416421	3.037140037	7.936404936	2.4801243	5.058239582	2.790950933	5.474307492	6.664283879	6.048402349	2.874473105	4.998657604	3.245363111	9.497194387	2.270269711	1.879114292	7.135239857	5.937751763	3.902767063	5.256824385	13.47334742	3.682935273	2.666899592	5.771869777	0	1.878044985	1.079540209	2.805547345	8.167417306	2.170600363	11.1039286	2.541856713	3.275422113	4.584321775	4.555457171	3.695332591
TCONS_00013302	820.5437553	1092.005436	1065.379944	1491.134724	1340.738077	637.862658	636.2808377	611.10318	556.7879053	619.6343488	721.9259747	958.0038111	1026.299717	986.8976499	1001.274798	1149.691249	237.7228479	871.9611596	1128.324047	1085.188504	1163.044097	1040.803059	546.3873888	833.206665	570.9330968	1055.774778	957.4169537	821.529465	853.6641558	824.4617485	1218.800895	1047.404342	1300.252835	1058.167677	1016.934794	1089.609244	1252.303054	932.1454276	1032.949913	1104.904445
TCONS_00013313	30.85805576	30.45015159	67.78527856	40.95650041	22.61165407	8.983981099	7.592850092	11.11096691	5.580279675	0.505823958	26.04887538	20.0724608	6.664283879	25.20167645	10.53973472	9.703276525	10.54743011	7.12289579	18.16215769	21.60981436	0	16.54087991	14.63537649	11.38978617	26.94669484	2.455290182	12.26773812	36.55517526	39.1094163	75.12179941	6.477241251	20.57401386	29.4027023	17.36480291	45.34104179	5.930998996	19.65253268	44.31511049	27.33274302	16.62899666
