Ids	Gorilla_GON_ACC.bam.out	Gorilla_Sakura_ACC.bam.out	Gorilla_GON_CB.bam.out	Gorilla_Sakura_CB.bam.out	Gorilla_GON_DPFC.bam.out	Gorilla_Sakura_DPFC.bam.out	Gorilla_GON_HIP.bam.out	Gorilla_Sakura_HIP.bam.out	Gorilla_GON_PMC.bam.out	Gorilla_Sakura_PMC.bam.out	Gorilla_GON_STR.bam.out	Gorilla_Sakura_STR.bam.out	Gorilla_GON_V1C.bam.out	Gorilla_Sakura_V1C.bam.out	Gorilla_GON_VPFC.bam.out	Gorilla_Sakura_VPFC.bam.out
TCONS_00011887	1.842579437	0	2.798038731	2.892291511	1.538498327	0	2.154272365	1.517824443	1.923942433	0	1.239020347	0	4.498933068	0	2.051462803	0
TCONS_00011888	0.921289718	0	0.799439638	0.723072878	0.769249163	0	2.154272365	0	0.641314144	0	0.619510173	1.380548447	1.285409448	0	0	0
TCONS_00011896	7.370317747	0	1.199159456	0	2.30774749	1.489313581	4.30854473	0	3.206570722	2.781958727	0	2.761096895	3.856228344	0	6.154388409	1.471751027
TCONS_00011898	19.34708409	0	6.3955171	0	15.38498327	1.489313581	12.2075434	0	12.18496874	0	11.15118312	0	16.0676181	0	18.97603093	0
TCONS_00011902	0	1.281097083	3.997198188	0	0	0	0.718090788	0	3.206570722	0	0	1.380548447	1.928114172	3.021955641	2.051462803	0
TCONS_00011913	5.52773831	10.24877666	10.39271529	7.230728779	13.84648494	10.42519507	5.744726307	6.071297771	10.90234045	2.781958727	11.15118312	12.42493603	8.997866135	6.043911282	7.18011981	2.943502054
TCONS_00011917	0	0	1.199159456	0	0.769249163	0	0	0	0	0	0.619510173	0	0.642704724	0	2.051462803	0
TCONS_00011919	3.685158874	0	10.39271529	0	3.076996654	0	2.154272365	0	1.282628289	0	4.336571213	0	5.141637792	0	7.692985511	0
TCONS_00011954	3.685158874	1.281097083	0	0	21.53897658	0	0	0	20.52205262	0	0	0	3.21352362	0	14.36023962	0
TCONS_00011955	0.921289718	6.405485414	3.597478369	5.061510145	3.846245817	1.489313581	0	7.589122214	0.641314144	0	2.478040693	6.902742236	2.570818896	6.043911282	5.641522708	7.358755136
TCONS_00011956	3.685158874	0	0.799439638	0	3.076996654	1.489313581	7.180907883	0	8.337083877	0	7.43412208	0	0.642704724	0	4.102925606	0
TCONS_00011957	26.71740183	0	0.799439638	0	16.15423243	0	11.48945261	0	29.50045064	0	0.619510173	1.380548447	1.285409448	0	8.205851211	0
TCONS_00011960	23.95353268	0	3.19775855	0	15.38498327	0	23.69699602	0	10.26102631	0	19.82432555	0	9.640570859	0	12.82164252	0
TCONS_00011961	19.34708409	0	2.398318913	0	23.84672407	0	13.64372498	0	21.80468091	0	10.53167295	0	10.28327558	0	10.77017971	0
TCONS_00012009	14.74063549	0	0	0	7.692491634	0	3.590453942	0	6.413141444	0	0.619510173	0	0	0	8.205851211	0
TCONS_00012010	9.212897184	0	0	0	5.384744144	0	4.30854473	0	3.847884866	0	0.619510173	0	2.570818896	0	10.25731401	0
TCONS_00012011	85.67994381	2.562194166	0.399719819	0.723072878	63.84768056	1.489313581	71.80907883	0	38.47884866	1.390979363	8.673142427	0	12.85409448	3.021955641	45.64504736	0
TCONS_00012012	2.763869155	0	2.798038731	0	11.53873745	0	10.05327104	0	16.67416775	2.781958727	17.34628485	0	12.21138975	0	12.82164252	0
TCONS_00012030	1.842579437	5.124388331	0	0.723072878	0.769249163	8.935881486	0.718090788	1.517824443	0	2.781958727	0.619510173	9.663839131	0.642704724	0	1.025731401	1.471751027
TCONS_00012056	0.921289718	0	13.19075402	1.446145756	0.769249163	0	2.154272365	0	0	0	0	0	1.285409448	0	0.512865701	0
TCONS_00012084	4.606448592	0	0	0	0	0	0	0	3.847884866	0	0.619510173	0	0	0	1.025731401	0
TCONS_00012085	3.685158874	0	0	0	1.538498327	0	2.154272365	0	2.565256578	0	0	0	0	0	1.538597102	0
TCONS_00012091	69.09672888	0	2.398318913	0	150.772836	0	48.83017361	0	73.7511266	0	3.71706104	1.380548447	29.5644173	0	147.1924561	5.887004109
TCONS_00012094	2.763869155	1.281097083	0	0	3.076996654	0	7.898998672	1.517824443	6.413141444	1.390979363	4.956081387	4.141645342	3.856228344	0	1.538597102	0
TCONS_00012096	7.370317747	11.52987375	14.38991348	10.84609317	12.30798661	2.978627162	14.36181577	7.589122214	14.75022532	5.563917454	4.956081387	12.42493603	16.0676181	6.043911282	13.33450822	4.415253081
TCONS_00012113	263.4888595	348.4584065	600.3791678	768.6264692	232.3132473	360.4138866	191.7302405	280.7975219	244.340689	336.6170059	158.5946044	317.5261429	345.7751415	516.7544146	286.179061	478.3190838
TCONS_00012116	0	0	1.998599094	2.892291511	0	1.489313581	0	0	0	1.390979363	0	1.380548447	0.642704724	0	2.051462803	0
TCONS_00012117	1.842579437	0	13.59047384	0	4.61549498	1.489313581	5.744726307	0	5.771827299	0	2.478040693	0	4.498933068	0	4.102925606	0
TCONS_00012133	1.842579437	0	0	0	0.769249163	0	0.718090788	0	2.565256578	0	0	0	2.570818896	0	0	0
TCONS_00012137	2.763869155	0	1.598879275	0	0	0	1.436181577	0	0	0	1.239020347	0	1.285409448	0	1.538597102	0
TCONS_00012140	12.89805606	0	25.18234858	1.446145756	30.76996654	0	10.05327104	0	18.59811019	0	14.24873399	0	33.42064564	0	27.69474784	0
TCONS_00012141	23.95353268	0	71.15012774	0	44.61645148	0	54.57489991	0	30.14176479	0	44.60473248	0	55.91531098	0	44.61931596	0
TCONS_00012143	0	0	2.398318913	1.446145756	3.076996654	0	2.872363153	0	10.90234045	0	0	0	0	0	3.077194204	0
TCONS_00012151	4.606448592	3.843291249	5.995797282	2.169218634	3.846245817	2.978627162	1.436181577	9.106946657	7.054455588	8.345876181	2.478040693	4.141645342	1.285409448	6.043911282	3.590059905	8.830506163
TCONS_00012152	17.50450465	34.58962124	8.394116194	11.56916605	4.61549498	37.23283952	8.61708946	56.15950438	12.18496874	31.99252536	4.956081387	17.94712981	12.85409448	45.32933461	6.667254109	54.454788
TCONS_00012163	0	0	0	0	3.076996654	0	1.436181577	0	3.206570722	0	7.43412208	0	0.642704724	0	2.051462803	0
TCONS_00012165	1.842579437	0	0	0	0.769249163	0	1.436181577	0	3.206570722	0	4.336571213	0	0.642704724	0	1.538597102	0
TCONS_00012166	2.763869155	0	1.199159456	0	3.846245817	0	6.462817095	1.517824443	8.978398021	0	10.53167295	0	4.498933068	0	3.590059905	0
TCONS_00012172	0	3.843291249	0	0	0	1.489313581	0.718090788	1.517824443	0.641314144	2.781958727	1.85853052	1.380548447	0	0	0	4.415253081
TCONS_00012197	2.763869155	10.24877666	2.798038731	4.338437267	1.538498327	7.446567905	0	10.6247711	0	1.390979363	0	15.18603292	1.285409448	21.15368949	0	13.24575924
TCONS_00012210	6.449028029	1.281097083	0	0	7.692491634	1.489313581	2.872363153	0	2.565256578	1.390979363	0.619510173	0	2.570818896	0	4.102925606	0
TCONS_00012211	2.763869155	0	0	0	3.846245817	0	0	0	2.565256578	0	0.619510173	0	3.21352362	0	3.590059905	0
TCONS_00012212	3.685158874	0	0	0	0.769249163	0	0.718090788	0	0	0	0.619510173	1.380548447	2.570818896	0	2.051462803	0
TCONS_00012213	3.685158874	0	0	0	1.538498327	0	5.026635518	0	1.923942433	0	0.619510173	0	1.285409448	0	1.538597102	0
TCONS_00012219	3.685158874	2.562194166	0	0	5.384744144	0	0	0	1.282628289	0	0	0	0	0	8.718716912	0
TCONS_00012257	2.763869155	0	0.399719819	0	3.076996654	0	2.154272365	0	0.641314144	0	1.239020347	0	2.570818896	0	3.590059905	0
TCONS_00012322	3.685158874	0	7.594676557	0	8.461740797	0	7.180907883	0	10.26102631	0	4.956081387	0	4.498933068	0	7.18011981	0
TCONS_00012405	8.291607466	5.124388331	2.798038731	0	4.61549498	2.978627162	16.51608813	3.035648886	3.206570722	0	0	0	1.928114172	0	3.077194204	0
TCONS_00012411	3.685158874	0	1.199159456	0	0	0	1.436181577	0	0.641314144	0	2.478040693	0	2.570818896	0	2.564328504	0
TCONS_00012412	0.921289718	0	1.199159456	0	1.538498327	0	0.718090788	0	0.641314144	0	0.619510173	0	1.285409448	0	0.512865701	0
TCONS_00012413	0.921289718	0	1.998599094	0	1.538498327	0	1.436181577	0	1.282628289	0	0.619510173	0	1.285409448	0	0	0
TCONS_00012440	89.36510269	0	41.97058097	0	97.69464375	0	53.85680913	0	81.44689634	0	49.56081387	0	71.34022436	0	121.0363054	0
TCONS_00012483	0	1.281097083	0.399719819	0	0	0	4.30854473	0	1.282628289	0	0	0	0	0	1.025731401	0
TCONS_00012513	27.63869155	0	46.36749898	0.723072878	13.07723578	0	8.61708946	0	26.29387992	0	25.39991711	0	28.92171258	0	9.744448314	0
TCONS_00012536	16.58321493	2.562194166	4.396918006	6.507655901	11.53873745	1.489313581	17.95226971	4.553473328	12.82628289	9.736855544	0	1.380548447	5.784342515	6.043911282	14.36023962	4.415253081
TCONS_00012553	1.842579437	0	1.199159456	0	6.153993307	0	0.718090788	0	3.847884866	0	4.336571213	0	7.069751963	0	3.077194204	0
TCONS_00012611	208.2114764	0	121.9145447	2.892291511	240.7749881	0	153.6714287	0	214.8402384	2.781958727	109.6533007	2.761096895	187.0270747	0	225.1480426	0
TCONS_00012620	51.59222423	0	40.77142151	0	48.46269729	0	64.62817095	0	48.73987497	0	81.77534288	1.380548447	37.27687399	0	41.02925606	1.471751027
TCONS_00012756	2.763869155	1.281097083	0.399719819	0	0	0	0	0	2.565256578	0	1.239020347	1.380548447	0	0	0	0
TCONS_00012758	657.8008589	7.686582497	27.5806675	0	585.3986133	5.957254324	672.8510687	3.035648886	257.808286	13.90979363	1064.937988	37.27480808	224.9466534	0	743.1424003	11.77400822
TCONS_00012767	2.763869155	0	0	0	11.53873745	0	0.718090788	0	7.054455588	0	11.15118312	0	2.570818896	0	4.615791306	0
TCONS_00012768	1.842579437	0	0	0	7.692491634	0	0.718090788	0	8.337083877	0	7.43412208	0	1.285409448	0	5.641522708	0
TCONS_00012792	24.8748224	0	16.38851257	0	16.92348159	0	9.335180248	0	18.59811019	0	14.24873399	0	27.63630313	0	15.89883672	0
TCONS_00012793	2.763869155	0	4.396918006	0	5.384744144	0	2.872363153	0	2.565256578	0	3.71706104	0	7.712456687	0	3.077194204	0
TCONS_00012795	10.1341869	0	2.798038731	0	6.153993307	0	5.744726307	0	5.771827299	0	12.39020347	0	8.997866135	0	8.205851211	0
TCONS_00012797	19.34708409	0	8.394116194	0	11.53873745	0	15.07990656	0	8.337083877	0	16.10726451	0	8.997866135	0	15.89883672	0
TCONS_00012803	0.921289718	0	1.199159456	0	3.846245817	0	1.436181577	0	1.282628289	0	1.85853052	0	0.642704724	0	4.615791306	0
TCONS_00012804	8.291607466	0	5.995797282	0	8.461740797	0	2.154272365	0	5.771827299	0	6.195101733	0	2.570818896	0	4.102925606	0
TCONS_00012805	11.05547662	0	4.796637825	0	20.00047825	0	5.744726307	0	13.46759703	0	19.82432555	0	10.28327558	0	17.43743382	0
TCONS_00012806	0.921289718	0	1.998599094	0	2.30774749	0	1.436181577	0	1.923942433	0	1.239020347	0	2.570818896	0	2.564328504	0
TCONS_00012807	5.52773831	0	2.398318913	0	4.61549498	0	1.436181577	0	1.282628289	0	8.673142427	0	7.069751963	0	3.590059905	0
TCONS_00012809	69.09672888	2.562194166	137.5036177	6.507655901	76.15566718	22.33970371	76.11762356	10.6247711	66.69667102	9.736855544	52.65836473	0	89.97866135	3.021955641	96.41875173	4.415253081
TCONS_00012817	84.75865409	0	46.7672188	2.892291511	90.00215212	0	112.022163	0	100.0450065	0	78.05828184	1.380548447	48.2028543	0	101.5474087	7.358755136
TCONS_00012864	0	0	3.19775855	0	0	0	2.154272365	0	0.641314144	0	1.239020347	0	0	0	0	0
TCONS_00012873	5.52773831	0	0	0	6.923242471	0	1.436181577	0	16.03285361	1.390979363	4.336571213	0	1.928114172	0	5.128657007	0
TCONS_00012874	48.82835508	0	0	0	33.84696319	0	31.59599469	0	43.60936182	0	12.39020347	6.902742236	19.92384644	0	24.61755363	0
TCONS_00012927	0.921289718	0	0.399719819	0	0	0	0.718090788	0	0.641314144	0	1.239020347	0	0	0	2.051462803	0
TCONS_00012928	1.842579437	0	1.998599094	0	3.076996654	0	0	0	2.565256578	0	4.336571213	0	1.285409448	0	4.102925606	0
TCONS_00012930	0	0	1.598879275	0	1.538498327	0	2.872363153	0	1.923942433	0	1.239020347	0	0.642704724	0	0	0
TCONS_00012958	7.370317747	20.49755333	4.796637825	5.061510145	6.923242471	17.87176297	7.898998672	16.69606887	9.619712166	25.03762854	7.43412208	23.4693236	5.141637792	0	8.205851211	11.77400822
TCONS_00012963	0	0	1.199159456	0	0.769249163	0	2.872363153	0	5.130513155	0	1.85853052	0	1.928114172	0	1.025731401	0
TCONS_00012996	35.0090093	1.281097083	1.199159456	0	22.30822574	2.978627162	60.31962622	6.071297771	37.83753452	0	104.0777091	2.761096895	22.49466534	0	32.82340485	2.943502054
TCONS_00012997	34.08771958	3.843291249	0	0	26.15447156	5.957254324	51.70253676	13.66041999	27.57650821	6.954896817	60.71199699	6.902742236	22.49466534	0	37.95206185	13.24575924
TCONS_00013010	21.18966352	11.52987375	14.38991348	3.615364389	23.0774749	17.87176297	15.79799734	31.8743133	7.695769733	26.42860791	11.77069329	6.902742236	24.42277951	21.15368949	31.79767344	13.24575924
TCONS_00013036	281.9146538	15.37316499	264.61452	46.27666418	310.0074129	20.85039013	341.0931245	13.66041999	387.3537432	15.300773	230.4577845	69.02742236	291.7879447	30.21955641	260.535776	11.77400822
TCONS_00013068	2.763869155	1.281097083	5.196357644	0.723072878	1.538498327	0	1.436181577	0	3.847884866	0	4.336571213	0	4.498933068	0	3.077194204	1.471751027
TCONS_00013092	4.606448592	0	7.194956738	0	5.384744144	0	22.97890523	0	3.206570722	0	3.097550867	0	3.21352362	0	5.641522708	0
TCONS_00013131	11.05547662	0	0.799439638	0	5.384744144	1.489313581	1.436181577	0	12.18496874	0	1.239020347	0	3.21352362	0	12.30877682	0
TCONS_00013134	38.69416817	0	125.5120231	5.061510145	75.38641801	0	22.97890523	1.517824443	62.84878615	0	29.73648832	2.761096895	133.6825826	0	72.3140638	2.943502054
TCONS_00013172	208.2114764	0	266.6131191	11.56916605	231.5439982	8.935881486	195.3206944	6.071297771	191.7529292	5.563917454	239.1309269	12.42493603	238.4434526	0	247.2012677	5.887004109
TCONS_00013173	6.449028029	1.281097083	15.18935311	1.446145756	7.692491634	0	5.026635518	1.517824443	8.978398021	0	9.2926526	0	17.99573227	0	8.205851211	1.471751027
TCONS_00013174	0.921289718	0	8.793836013	0	5.384744144	0	3.590453942	0	3.206570722	0	3.097550867	0	4.498933068	0	3.077194204	0
TCONS_00013178	19.34708409	2.562194166	26.38150804	0.723072878	13.07723578	10.42519507	11.48945261	0	12.82628289	4.17293809	9.2926526	0	16.0676181	9.065866923	11.79591112	5.887004109
TCONS_00013198	14.74063549	1.281097083	1.998599094	0	9.230989961	0	6.462817095	0	6.413141444	0	25.39991711	0	8.997866135	0	9.231582613	0
TCONS_00013199	0	0	0.399719819	1.446145756	0.769249163	0	0.718090788	0	1.282628289	0	1.239020347	0	0	0	1.025731401	0
TCONS_00013200	1.842579437	0	9.193555832	0	0.769249163	0	5.744726307	1.517824443	0.641314144	1.390979363	5.57559156	0	0	0	0.512865701	0
TCONS_00013201	0	0	15.18935311	0	0.769249163	0	0	0	0	0	2.478040693	0	0	0	0	0
TCONS_00013202	0	0	6.795236919	0	0	0	0	0	0	0	0	0	0	0	0	0
TCONS_00013203	0	0	5.196357644	0	0	0	0	0	0	0	0	0	0	0	0	0
TCONS_00013204	1.842579437	0	7.194956738	0	0	0	0	4.553473328	0	0	0	0	0	0	0.512865701	0
TCONS_00013231	11.97676634	0	9.59327565	0	20.76972741	0	22.26081444	0	13.46759703	0	34.69256971	0	21.20925589	0	20.51462803	0
TCONS_00013244	10.1341869	1.281097083	15.18935311	10.84609317	11.53873745	2.978627162	7.180907883	3.035648886	8.978398021	0	5.57559156	1.380548447	7.712456687	9.065866923	6.154388409	4.415253081
TCONS_00013262	0.921289718	0	0	0	0	0	0	1.517824443	3.847884866	0	2.478040693	0	0.642704724	0	1.538597102	0
TCONS_00013281	1.842579437	0	1.199159456	0	1.538498327	0	4.30854473	0	0.641314144	0	0.619510173	0	0.642704724	0	2.564328504	0
TCONS_00013292	4.606448592	0	1.199159456	0	8.461740797	0	15.79799734	0	7.054455588	2.781958727	9.2926526	0	5.141637792	0	3.590059905	0
TCONS_00013323	65.41157001	0	36.77422333	2.892291511	44.61645148	7.446567905	70.37289726	4.553473328	96.19712166	0	52.65836473	2.761096895	39.84769288	0	60.00528698	1.471751027
TCONS_00013331	81.99478494	0	49.56525753	0	117.695122	4.467940743	50.98444597	0	88.50135192	0	57.61444612	0	95.76300387	0	80.51991501	1.471751027
TCONS_00013358	16.58321493	0	9.193555832	0	13.84648494	0	17.23417892	0	8.978398021	0	15.48775433	0	6.427047239	0	9.744448314	0
TCONS_00013361	6.449028029	0	7.194956738	0	7.692491634	0	7.898998672	0	11.5436546	0	9.2926526	0	1.928114172	0	5.128657007	0
TCONS_00013369	2.763869155	0	0	0	2.30774749	0	0	0	2.565256578	0	0	0	28.27900785	0	9.231582613	0
TCONS_00013379	285.5998127	0	663.5348992	20.24604058	316.1614062	11.91450865	189.5759681	6.071297771	262.9387992	5.563917454	205.0578674	22.08877516	329.0648187	6.043911282	337.9784968	5.887004109
TCONS_00013385	0	0	3.997198188	0	0.769249163	0	0.718090788	0	0	0	0	0	0.642704724	0	0.512865701	0
TCONS_00013404	93.97155128	0	60.75741245	8.676874534	70.00167387	5.957254324	47.39399203	3.035648886	98.12106409	4.17293809	74.3412208	8.283290684	109.2598031	0	107.7017971	5.887004109
TCONS_00013418	7.370317747	0	4.396918006	0	3.846245817	0	2.872363153	0	7.054455588	0	5.57559156	0	3.856228344	0	5.641522708	0
TCONS_00013435	11.05547662	0	40.77142151	7.230728779	13.84648494	0	36.62263021	3.035648886	28.21782235	0	29.73648832	0	31.49253147	0	16.41170242	0
TCONS_00013440	1.842579437	0	0.399719819	0	0.769249163	0	5.744726307	0	3.847884866	0	3.097550867	0	0	0	1.025731401	0
TCONS_00013463	19.34708409	12.81097083	27.98038731	25.30755072	6.923242471	19.36107655	10.77136183	25.80301553	18.59811019	26.42860791	13.62922381	16.56658137	19.28114172	30.21955641	14.87310532	29.43502054
TCONS_00013466	2.763869155	2.562194166	0	2.169218634	0.769249163	0	1.436181577	1.517824443	1.282628289	0	1.85853052	1.380548447	1.285409448	0	2.051462803	0
TCONS_00013471	11.05547662	8.96767958	17.18795221	11.56916605	13.07723578	7.446567905	22.97890523	4.553473328	21.16336676	5.563917454	15.48775433	6.902742236	15.42491337	21.15368949	13.84737392	1.471751027
TCONS_00013491	2.763869155	1.281097083	1.199159456	0	0	0	0.718090788	0	0.641314144	0	0	0	0	0	1.025731401	1.471751027
TCONS_00013507	0	0	0	0	1.538498327	0	0	0	3.847884866	0	0	0	2.570818896	0	1.538597102	0
TCONS_00013509	3.685158874	0	0	0	9.230989961	2.978627162	0.718090788	0	3.206570722	1.390979363	4.336571213	2.761096895	2.570818896	3.021955641	1.025731401	2.943502054
TCONS_00013539	0	0	4.396918006	0	3.076996654	0	0	0	0.641314144	0	4.956081387	0	0	0	0.512865701	0
TCONS_00013554	3.685158874	0	3.997198188	0	6.153993307	0	0	0	0.641314144	2.781958727	0.619510173	0	1.285409448	0	2.564328504	0
TCONS_00013557	7.370317747	0	8.394116194	0	4.61549498	0	9.335180248	0	8.978398021	0	3.097550867	0	0	0	3.077194204	0
TCONS_00013563	3.685158874	1.281097083	7.194956738	2.892291511	2.30774749	0	2.154272365	1.517824443	5.771827299	2.781958727	0.619510173	0	3.856228344	3.021955641	1.025731401	4.415253081
TCONS_00013575	68.17543916	0	23.58346931	0	45.38570064	0	12.92563419	0	55.79433056	2.781958727	26.01942728	0	200.5238739	0	29.23334494	0
TCONS_00013578	0.921289718	0	0	0	0	0	0.718090788	0	0	0	2.478040693	0	1.285409448	0	1.025731401	0
TCONS_00013580	0.921289718	0	0.399719819	0	0.769249163	0	0.718090788	0	0.641314144	0	1.85853052	0	1.285409448	0	0.512865701	0
TCONS_00013588	12.89805606	0	1.199159456	0	23.0774749	0	12.92563419	0	22.44599505	0	7.43412208	0	11.56868503	0	14.36023962	0
TCONS_00013589	17.50450465	0	3.597478369	0	19.23122909	0	7.180907883	0	14.10891118	0	21.68285607	0	15.42491337	0	9.231582613	0
TCONS_00013591	2.763869155	0	1.598879275	0	1.538498327	0	2.872363153	0	0.641314144	0	3.71706104	0	0.642704724	0	3.077194204	0
TCONS_00013598	16.58321493	0	70.75040792	0	19.23122909	0	14.36181577	1.517824443	22.44599505	0	19.82432555	0	50.77367319	0	6.154388409	0
TCONS_00013601	5.52773831	0	13.99019366	0	6.923242471	0	3.590453942	0	13.46759703	0	9.912162773	0	13.4967992	0	5.641522708	0
TCONS_00013608	100.4205793	0	157.0898888	0	108.464132	1.489313581	56.72917228	0	80.16426805	0	60.09248681	0	107.3316889	0	104.1117372	0
TCONS_00013627	18.42579437	0	16.38851257	0	5.384744144	0	17.23417892	0	8.337083877	0	9.2926526	0	18.63843699	0	3.590059905	0
TCONS_00013633	2747.28594	84.55240747	5699.604896	154.7375959	3741.627931	65.52979756	2045.122565	50.08820661	2723.019857	72.3309269	3519.437295	64.88577702	6539.520566	66.4830241	4121.388771	75.05930238
TCONS_00013635	10.1341869	0	0	0	3.076996654	0	0.718090788	0	5.130513155	0	11.15118312	0	0	0	4.615791306	0
TCONS_00013640	10.1341869	3.843291249	11.59187474	5.784583023	9.230989961	2.978627162	10.05327104	7.589122214	12.82628289	9.736855544	12.39020347	5.522193789	10.92598031	18.13173385	12.82164252	7.358755136
TCONS_00013657	0	0	0	0	0	0	0.718090788	0	1.282628289	0	8.053632253	0	1.285409448	0	0	0
TCONS_00013658	4.606448592	1.281097083	0	0	4.61549498	4.467940743	5.744726307	0	9.619712166	4.17293809	34.69256971	0	0.642704724	0	10.77017971	1.471751027
TCONS_00013683	768.3556252	162.6993295	413.7100124	140.9992112	757.710426	190.6321384	689.3671568	186.6924065	999.1674369	204.4739664	713.6757197	128.3910056	609.926783	217.5808061	787.2488506	175.1383722
TCONS_00013686	0.921289718	0	0.799439638	0	0.769249163	0	2.872363153	0	0.641314144	0	0	0	1.285409448	0	0.512865701	0
TCONS_00013692	0.921289718	0	0.399719819	0	0	0	0	0	0.641314144	0	14.86824416	0	1.285409448	0	0.512865701	0
TCONS_00013694	656.8795692	0	103.9271529	1.446145756	767.7106651	0	364.0720297	0	505.3555458	2.781958727	669.6904974	1.380548447	345.1324368	0	694.9330245	2.943502054
TCONS_00013768	0	0	1.598879275	0	2.30774749	0	1.436181577	0	0	0	0.619510173	0	1.928114172	0	0.512865701	0
TCONS_00013854	6.449028029	1.281097083	29.57926659	18.79989482	3.846245817	0	5.026635518	1.517824443	7.054455588	0	6.195101733	1.380548447	9.640570859	3.021955641	7.692985511	5.887004109
TCONS_00013862	2.763869155	0	0.399719819	0	1.538498327	0	4.30854473	0	0	0	0	0	0	0	0	0
TCONS_00013864	1.842579437	0	0	0	0	0	0	7.589122214	1.923942433	0	6.195101733	0	1.285409448	0	2.051462803	0
TCONS_00013886	343.641065	0	281.0030326	8.676874534	359.2393593	0	463.8866493	0	273.8411396	4.17293809	384.7158176	0	347.7032557	0	309.7708832	2.943502054
TCONS_00013887	2.763869155	0	0.799439638	1.446145756	1.538498327	0	2.872363153	0	1.282628289	0	8.673142427	0	3.856228344	0	2.564328504	0
TCONS_00013888	4.606448592	0	3.997198188	0	0.769249163	0	4.30854473	0	2.565256578	0	2.478040693	0	3.21352362	0	4.102925606	0
TCONS_00013904	14.74063549	0	4.396918006	0	23.0774749	0	13.64372498	0	23.72862334	0	16.72677468	0	32.77794092	0	14.36023962	0
