LncRNAs	LncRNA1_id	Region	Organism
TCONS_00023730	pan_TCONS_00023730	CB vs V1C	Chimp
TCONS_00023768	pan_TCONS_00023768	CB vs V1C	Chimp
TCONS_00023885	pan_TCONS_00023885	CB vs V1C	Chimp
TCONS_00024016	pan_TCONS_00024016	CB vs V1C	Chimp
TCONS_00024118	pan_TCONS_00024118	CB vs V1C	Chimp
TCONS_00024136	pan_TCONS_00024136	CB vs V1C	Chimp
TCONS_00024292	pan_TCONS_00024292	CB vs V1C	Chimp
TCONS_00024522	pan_TCONS_00024522	CB vs V1C	Chimp
TCONS_00024552	pan_TCONS_00024552	CB vs V1C	Chimp
TCONS_00024556	pan_TCONS_00024556	CB vs V1C	Chimp
TCONS_00024594	pan_TCONS_00024594	CB vs V1C	Chimp
TCONS_00024706	pan_TCONS_00024706	CB vs V1C	Chimp
TCONS_00024713	pan_TCONS_00024713	CB vs V1C	Chimp
TCONS_00024722	pan_TCONS_00024722	CB vs V1C	Chimp
TCONS_00024736	pan_TCONS_00024736	CB vs V1C	Chimp
TCONS_00024771	pan_TCONS_00024771	CB vs V1C	Chimp
TCONS_00024773	pan_TCONS_00024773	CB vs V1C	Chimp
TCONS_00024960	pan_TCONS_00024960	CB vs V1C	Chimp
TCONS_00025281	pan_TCONS_00025281	CB vs V1C	Chimp
TCONS_00025322	pan_TCONS_00025322	CB vs V1C	Chimp
TCONS_00025323	pan_TCONS_00025323	CB vs V1C	Chimp
TCONS_00025362	pan_TCONS_00025362	CB vs V1C	Chimp
TCONS_00025611	pan_TCONS_00025611	CB vs V1C	Chimp
TCONS_00025664	pan_TCONS_00025664	CB vs V1C	Chimp
TCONS_00025665	pan_TCONS_00025665	CB vs V1C	Chimp
TCONS_00025871	pan_TCONS_00025871	CB vs V1C	Chimp
TCONS_00025872	pan_TCONS_00025872	CB vs V1C	Chimp
TCONS_00025990	pan_TCONS_00025990	CB vs V1C	Chimp
TCONS_00026311	pan_TCONS_00026311	CB vs V1C	Chimp
TCONS_00026319	pan_TCONS_00026319	CB vs V1C	Chimp
TCONS_00026390	pan_TCONS_00026390	CB vs V1C	Chimp
TCONS_00026402	pan_TCONS_00026402	CB vs V1C	Chimp
TCONS_00026417	pan_TCONS_00026417	CB vs V1C	Chimp
TCONS_00026496	pan_TCONS_00026496	CB vs V1C	Chimp
TCONS_00026524	pan_TCONS_00026524	CB vs V1C	Chimp
TCONS_00026676	pan_TCONS_00026676	CB vs V1C	Chimp
TCONS_00026778	pan_TCONS_00026778	CB vs V1C	Chimp
TCONS_00027183	pan_TCONS_00027183	CB vs V1C	Chimp
TCONS_00027202	pan_TCONS_00027202	CB vs V1C	Chimp
TCONS_00027296	pan_TCONS_00027296	CB vs V1C	Chimp
TCONS_00027315	pan_TCONS_00027315	CB vs V1C	Chimp
TCONS_00027378	pan_TCONS_00027378	CB vs V1C	Chimp
TCONS_00027398	pan_TCONS_00027398	CB vs V1C	Chimp
TCONS_00027512	pan_TCONS_00027512	CB vs V1C	Chimp
TCONS_00027528	pan_TCONS_00027528	CB vs V1C	Chimp
TCONS_00027634	pan_TCONS_00027634	CB vs V1C	Chimp
TCONS_00027654	pan_TCONS_00027654	CB vs V1C	Chimp
TCONS_00027769	pan_TCONS_00027769	CB vs V1C	Chimp
TCONS_00028011	pan_TCONS_00028011	CB vs V1C	Chimp
TCONS_00028012	pan_TCONS_00028012	CB vs V1C	Chimp
TCONS_00028016	pan_TCONS_00028016	CB vs V1C	Chimp
TCONS_00028039	pan_TCONS_00028039	CB vs V1C	Chimp
TCONS_00028088	pan_TCONS_00028088	CB vs V1C	Chimp
TCONS_00028109	pan_TCONS_00028109	CB vs V1C	Chimp
TCONS_00028147	pan_TCONS_00028147	CB vs V1C	Chimp
TCONS_00028252	pan_TCONS_00028252	CB vs V1C	Chimp
TCONS_00028352	pan_TCONS_00028352	CB vs V1C	Chimp
TCONS_00028454	pan_TCONS_00028454	CB vs V1C	Chimp
TCONS_00028685	pan_TCONS_00028685	CB vs V1C	Chimp
TCONS_00028738	pan_TCONS_00028738	CB vs V1C	Chimp
TCONS_00028853	pan_TCONS_00028853	CB vs V1C	Chimp
TCONS_00028916	pan_TCONS_00028916	CB vs V1C	Chimp
TCONS_00029097	pan_TCONS_00029097	CB vs V1C	Chimp
TCONS_00029103	pan_TCONS_00029103	CB vs V1C	Chimp
TCONS_00029275	pan_TCONS_00029275	CB vs V1C	Chimp
TCONS_00029276	pan_TCONS_00029276	CB vs V1C	Chimp
TCONS_00029446	pan_TCONS_00029446	CB vs V1C	Chimp
TCONS_00029455	pan_TCONS_00029455	CB vs V1C	Chimp
TCONS_00029488	pan_TCONS_00029488	CB vs V1C	Chimp
TCONS_00029569	pan_TCONS_00029569	CB vs V1C	Chimp
TCONS_00029610	pan_TCONS_00029610	CB vs V1C	Chimp
TCONS_00029858	pan_TCONS_00029858	CB vs V1C	Chimp
TCONS_00029862	pan_TCONS_00029862	CB vs V1C	Chimp
TCONS_00030089	pan_TCONS_00030089	CB vs V1C	Chimp
TCONS_00030090	pan_TCONS_00030090	CB vs V1C	Chimp
TCONS_00030093	pan_TCONS_00030093	CB vs V1C	Chimp
TCONS_00030094	pan_TCONS_00030094	CB vs V1C	Chimp
TCONS_00030095	pan_TCONS_00030095	CB vs V1C	Chimp
TCONS_00030097	pan_TCONS_00030097	CB vs V1C	Chimp
TCONS_00030421	pan_TCONS_00030421	CB vs V1C	Chimp
TCONS_00030425	pan_TCONS_00030425	CB vs V1C	Chimp
TCONS_00030433	pan_TCONS_00030433	CB vs V1C	Chimp
TCONS_00030538	pan_TCONS_00030538	CB vs V1C	Chimp
TCONS_00030889	pan_TCONS_00030889	CB vs V1C	Chimp
TCONS_00030908	pan_TCONS_00030908	CB vs V1C	Chimp
TCONS_00030943	pan_TCONS_00030943	CB vs V1C	Chimp
TCONS_00030969	pan_TCONS_00030969	CB vs V1C	Chimp
TCONS_00031095	pan_TCONS_00031095	CB vs V1C	Chimp
TCONS_00031209	pan_TCONS_00031209	CB vs V1C	Chimp
TCONS_00031283	pan_TCONS_00031283	CB vs V1C	Chimp
TCONS_00031407	pan_TCONS_00031407	CB vs V1C	Chimp
TCONS_00031446	pan_TCONS_00031446	CB vs V1C	Chimp
TCONS_00031480	pan_TCONS_00031480	CB vs V1C	Chimp
TCONS_00031550	pan_TCONS_00031550	CB vs V1C	Chimp
TCONS_00031606	pan_TCONS_00031606	CB vs V1C	Chimp
TCONS_00031615	pan_TCONS_00031615	CB vs V1C	Chimp
TCONS_00031632	pan_TCONS_00031632	CB vs V1C	Chimp
TCONS_00031635	pan_TCONS_00031635	CB vs V1C	Chimp
TCONS_00031788	pan_TCONS_00031788	CB vs V1C	Chimp
TCONS_00031799	pan_TCONS_00031799	CB vs V1C	Chimp
TCONS_00031844	pan_TCONS_00031844	CB vs V1C	Chimp
TCONS_00031854	pan_TCONS_00031854	CB vs V1C	Chimp
TCONS_00032147	pan_TCONS_00032147	CB vs V1C	Chimp
TCONS_00032230	pan_TCONS_00032230	CB vs V1C	Chimp
TCONS_00032404	pan_TCONS_00032404	CB vs V1C	Chimp
TCONS_00032543	pan_TCONS_00032543	CB vs V1C	Chimp
TCONS_00032612	pan_TCONS_00032612	CB vs V1C	Chimp
TCONS_00032622	pan_TCONS_00032622	CB vs V1C	Chimp
TCONS_00032633	pan_TCONS_00032633	CB vs V1C	Chimp
TCONS_00032634	pan_TCONS_00032634	CB vs V1C	Chimp
TCONS_00032635	pan_TCONS_00032635	CB vs V1C	Chimp
TCONS_00032636	pan_TCONS_00032636	CB vs V1C	Chimp
TCONS_00032645	pan_TCONS_00032645	CB vs V1C	Chimp
TCONS_00032646	pan_TCONS_00032646	CB vs V1C	Chimp
TCONS_00032647	pan_TCONS_00032647	CB vs V1C	Chimp
TCONS_00032673	pan_TCONS_00032673	CB vs V1C	Chimp
TCONS_00032753	pan_TCONS_00032753	CB vs V1C	Chimp
TCONS_00032774	pan_TCONS_00032774	CB vs V1C	Chimp
TCONS_00032831	pan_TCONS_00032831	CB vs V1C	Chimp
TCONS_00032950	pan_TCONS_00032950	CB vs V1C	Chimp
TCONS_00033005	pan_TCONS_00033005	CB vs V1C	Chimp
TCONS_00033040	pan_TCONS_00033040	CB vs V1C	Chimp
TCONS_00033041	pan_TCONS_00033041	CB vs V1C	Chimp
TCONS_00033129	pan_TCONS_00033129	CB vs V1C	Chimp
TCONS_00033137	pan_TCONS_00033137	CB vs V1C	Chimp
TCONS_00033138	pan_TCONS_00033138	CB vs V1C	Chimp
TCONS_00033311	pan_TCONS_00033311	CB vs V1C	Chimp
TCONS_00033454	pan_TCONS_00033454	CB vs V1C	Chimp
TCONS_00033460	pan_TCONS_00033460	CB vs V1C	Chimp
TCONS_00033510	pan_TCONS_00033510	CB vs V1C	Chimp
TCONS_00033571	pan_TCONS_00033571	CB vs V1C	Chimp
TCONS_00033716	pan_TCONS_00033716	CB vs V1C	Chimp
TCONS_00033732	pan_TCONS_00033732	CB vs V1C	Chimp
TCONS_00033764	pan_TCONS_00033764	CB vs V1C	Chimp
TCONS_00033818	pan_TCONS_00033818	CB vs V1C	Chimp
TCONS_00033835	pan_TCONS_00033835	CB vs V1C	Chimp
TCONS_00033897	pan_TCONS_00033897	CB vs V1C	Chimp
TCONS_00033931	pan_TCONS_00033931	CB vs V1C	Chimp
TCONS_00034020	pan_TCONS_00034020	CB vs V1C	Chimp
TCONS_00034180	pan_TCONS_00034180	CB vs V1C	Chimp
TCONS_00034250	pan_TCONS_00034250	CB vs V1C	Chimp
TCONS_00034385	pan_TCONS_00034385	CB vs V1C	Chimp
TCONS_00034486	pan_TCONS_00034486	CB vs V1C	Chimp
TCONS_00034547	pan_TCONS_00034547	CB vs V1C	Chimp
TCONS_00034586	pan_TCONS_00034586	CB vs V1C	Chimp
TCONS_00034723	pan_TCONS_00034723	CB vs V1C	Chimp
TCONS_00034727	pan_TCONS_00034727	CB vs V1C	Chimp
TCONS_00034764	pan_TCONS_00034764	CB vs V1C	Chimp
TCONS_00034776	pan_TCONS_00034776	CB vs V1C	Chimp
TCONS_00034917	pan_TCONS_00034917	CB vs V1C	Chimp
TCONS_00034923	pan_TCONS_00034923	CB vs V1C	Chimp
TCONS_00035008	pan_TCONS_00035008	CB vs V1C	Chimp
TCONS_00035011	pan_TCONS_00035011	CB vs V1C	Chimp
TCONS_00035203	pan_TCONS_00035203	CB vs V1C	Chimp
TCONS_00035386	pan_TCONS_00035386	CB vs V1C	Chimp
TCONS_00035431	pan_TCONS_00035431	CB vs V1C	Chimp
TCONS_00035470	pan_TCONS_00035470	CB vs V1C	Chimp
TCONS_00035484	pan_TCONS_00035484	CB vs V1C	Chimp
TCONS_00035486	pan_TCONS_00035486	CB vs V1C	Chimp
TCONS_00035488	pan_TCONS_00035488	CB vs V1C	Chimp
TCONS_00035522	pan_TCONS_00035522	CB vs V1C	Chimp
TCONS_00035587	pan_TCONS_00035587	CB vs V1C	Chimp
TCONS_00035632	pan_TCONS_00035632	CB vs V1C	Chimp
TCONS_00035659	pan_TCONS_00035659	CB vs V1C	Chimp
TCONS_00035695	pan_TCONS_00035695	CB vs V1C	Chimp
TCONS_00035732	pan_TCONS_00035732	CB vs V1C	Chimp
TCONS_00035848	pan_TCONS_00035848	CB vs V1C	Chimp
TCONS_00035850	pan_TCONS_00035850	CB vs V1C	Chimp
TCONS_00035917	pan_TCONS_00035917	CB vs V1C	Chimp
TCONS_00035977	pan_TCONS_00035977	CB vs V1C	Chimp
TCONS_00035982	pan_TCONS_00035982	CB vs V1C	Chimp
TCONS_00035995	pan_TCONS_00035995	CB vs V1C	Chimp
TCONS_00036063	pan_TCONS_00036063	CB vs V1C	Chimp
TCONS_00036080	pan_TCONS_00036080	CB vs V1C	Chimp
TCONS_00036123	pan_TCONS_00036123	CB vs V1C	Chimp
TCONS_00036190	pan_TCONS_00036190	CB vs V1C	Chimp
TCONS_00036396	pan_TCONS_00036396	CB vs V1C	Chimp
TCONS_00036729	pan_TCONS_00036729	CB vs V1C	Chimp
TCONS_00036770	pan_TCONS_00036770	CB vs V1C	Chimp
TCONS_00036836	pan_TCONS_00036836	CB vs V1C	Chimp
TCONS_00036898	pan_TCONS_00036898	CB vs V1C	Chimp
TCONS_00036978	pan_TCONS_00036978	CB vs V1C	Chimp
TCONS_00036981	pan_TCONS_00036981	CB vs V1C	Chimp
TCONS_00037163	pan_TCONS_00037163	CB vs V1C	Chimp
TCONS_00037204	pan_TCONS_00037204	CB vs V1C	Chimp
TCONS_00037241	pan_TCONS_00037241	CB vs V1C	Chimp
TCONS_00037244	pan_TCONS_00037244	CB vs V1C	Chimp
TCONS_00037246	pan_TCONS_00037246	CB vs V1C	Chimp
TCONS_00037327	pan_TCONS_00037327	CB vs V1C	Chimp
TCONS_00037394	pan_TCONS_00037394	CB vs V1C	Chimp
TCONS_00037753	pan_TCONS_00037753	CB vs V1C	Chimp
TCONS_00037788	pan_TCONS_00037788	CB vs V1C	Chimp
TCONS_00037872	pan_TCONS_00037872	CB vs V1C	Chimp
TCONS_00037898	pan_TCONS_00037898	CB vs V1C	Chimp
TCONS_00037952	pan_TCONS_00037952	CB vs V1C	Chimp
TCONS_00037956	pan_TCONS_00037956	CB vs V1C	Chimp
TCONS_00038004	pan_TCONS_00038004	CB vs V1C	Chimp
TCONS_00038112	pan_TCONS_00038112	CB vs V1C	Chimp
TCONS_00038172	pan_TCONS_00038172	CB vs V1C	Chimp
TCONS_00038203	pan_TCONS_00038203	CB vs V1C	Chimp
TCONS_00038232	pan_TCONS_00038232	CB vs V1C	Chimp
TCONS_00038258	pan_TCONS_00038258	CB vs V1C	Chimp
TCONS_00038347	pan_TCONS_00038347	CB vs V1C	Chimp
TCONS_00038352	pan_TCONS_00038352	CB vs V1C	Chimp
TCONS_00038420	pan_TCONS_00038420	CB vs V1C	Chimp
TCONS_00038488	pan_TCONS_00038488	CB vs V1C	Chimp
TCONS_00038499	pan_TCONS_00038499	CB vs V1C	Chimp
TCONS_00038526	pan_TCONS_00038526	CB vs V1C	Chimp
TCONS_00038554	pan_TCONS_00038554	CB vs V1C	Chimp
TCONS_00038566	pan_TCONS_00038566	CB vs V1C	Chimp
TCONS_00038666	pan_TCONS_00038666	CB vs V1C	Chimp
TCONS_00038675	pan_TCONS_00038675	CB vs V1C	Chimp
TCONS_00038888	pan_TCONS_00038888	CB vs V1C	Chimp
TCONS_00038935	pan_TCONS_00038935	CB vs V1C	Chimp
TCONS_00038948	pan_TCONS_00038948	CB vs V1C	Chimp
TCONS_00039037	pan_TCONS_00039037	CB vs V1C	Chimp
TCONS_00039059	pan_TCONS_00039059	CB vs V1C	Chimp
TCONS_00039093	pan_TCONS_00039093	CB vs V1C	Chimp
TCONS_00039163	pan_TCONS_00039163	CB vs V1C	Chimp
TCONS_00039249	pan_TCONS_00039249	CB vs V1C	Chimp
TCONS_00039280	pan_TCONS_00039280	CB vs V1C	Chimp
TCONS_00039296	pan_TCONS_00039296	CB vs V1C	Chimp
TCONS_00039302	pan_TCONS_00039302	CB vs V1C	Chimp
TCONS_00039364	pan_TCONS_00039364	CB vs V1C	Chimp
TCONS_00039475	pan_TCONS_00039475	CB vs V1C	Chimp
TCONS_00039516	pan_TCONS_00039516	CB vs V1C	Chimp
TCONS_00039587	pan_TCONS_00039587	CB vs V1C	Chimp
TCONS_00039591	pan_TCONS_00039591	CB vs V1C	Chimp
TCONS_00039677	pan_TCONS_00039677	CB vs V1C	Chimp
TCONS_00039691	pan_TCONS_00039691	CB vs V1C	Chimp
TCONS_00039696	pan_TCONS_00039696	CB vs V1C	Chimp
TCONS_00039702	pan_TCONS_00039702	CB vs V1C	Chimp
TCONS_00039749	pan_TCONS_00039749	CB vs V1C	Chimp
TCONS_00039757	pan_TCONS_00039757	CB vs V1C	Chimp
TCONS_00039781	pan_TCONS_00039781	CB vs V1C	Chimp
TCONS_00039815	pan_TCONS_00039815	CB vs V1C	Chimp
TCONS_00039818	pan_TCONS_00039818	CB vs V1C	Chimp
TCONS_00039822	pan_TCONS_00039822	CB vs V1C	Chimp
TCONS_00039825	pan_TCONS_00039825	CB vs V1C	Chimp
TCONS_00039849	pan_TCONS_00039849	CB vs V1C	Chimp
TCONS_00039892	pan_TCONS_00039892	CB vs V1C	Chimp
TCONS_00039898	pan_TCONS_00039898	CB vs V1C	Chimp
TCONS_00039918	pan_TCONS_00039918	CB vs V1C	Chimp
TCONS_00039966	pan_TCONS_00039966	CB vs V1C	Chimp
TCONS_00039970	pan_TCONS_00039970	CB vs V1C	Chimp
TCONS_00040027	pan_TCONS_00040027	CB vs V1C	Chimp
TCONS_00040033	pan_TCONS_00040033	CB vs V1C	Chimp
TCONS_00040131	pan_TCONS_00040131	CB vs V1C	Chimp
TCONS_00040152	pan_TCONS_00040152	CB vs V1C	Chimp
TCONS_00040300	pan_TCONS_00040300	CB vs V1C	Chimp
TCONS_00040493	pan_TCONS_00040493	CB vs V1C	Chimp
TCONS_00040540	pan_TCONS_00040540	CB vs V1C	Chimp
TCONS_00040572	pan_TCONS_00040572	CB vs V1C	Chimp
TCONS_00040598	pan_TCONS_00040598	CB vs V1C	Chimp
TCONS_00040623	pan_TCONS_00040623	CB vs V1C	Chimp
TCONS_00040640	pan_TCONS_00040640	CB vs V1C	Chimp
TCONS_00040773	pan_TCONS_00040773	CB vs V1C	Chimp
TCONS_00040821	pan_TCONS_00040821	CB vs V1C	Chimp
TCONS_00040823	pan_TCONS_00040823	CB vs V1C	Chimp
TCONS_00040859	pan_TCONS_00040859	CB vs V1C	Chimp
TCONS_00040861	pan_TCONS_00040861	CB vs V1C	Chimp
TCONS_00040862	pan_TCONS_00040862	CB vs V1C	Chimp
TCONS_00040895	pan_TCONS_00040895	CB vs V1C	Chimp
TCONS_00040942	pan_TCONS_00040942	CB vs V1C	Chimp
TCONS_00040945	pan_TCONS_00040945	CB vs V1C	Chimp
TCONS_00040966	pan_TCONS_00040966	CB vs V1C	Chimp
TCONS_00040976	pan_TCONS_00040976	CB vs V1C	Chimp
TCONS_00040985	pan_TCONS_00040985	CB vs V1C	Chimp
TCONS_00040986	pan_TCONS_00040986	CB vs V1C	Chimp
TCONS_00040990	pan_TCONS_00040990	CB vs V1C	Chimp
TCONS_00040991	pan_TCONS_00040991	CB vs V1C	Chimp
TCONS_00041037	pan_TCONS_00041037	CB vs V1C	Chimp
TCONS_00041132	pan_TCONS_00041132	CB vs V1C	Chimp
TCONS_00041165	pan_TCONS_00041165	CB vs V1C	Chimp
TCONS_00041174	pan_TCONS_00041174	CB vs V1C	Chimp
TCONS_00041182	pan_TCONS_00041182	CB vs V1C	Chimp
TCONS_00041187	pan_TCONS_00041187	CB vs V1C	Chimp
TCONS_00041232	pan_TCONS_00041232	CB vs V1C	Chimp
TCONS_00041318	pan_TCONS_00041318	CB vs V1C	Chimp
TCONS_00041367	pan_TCONS_00041367	CB vs V1C	Chimp
TCONS_00041477	pan_TCONS_00041477	CB vs V1C	Chimp
TCONS_00041597	pan_TCONS_00041597	CB vs V1C	Chimp
TCONS_00041674	pan_TCONS_00041674	CB vs V1C	Chimp
TCONS_00041746	pan_TCONS_00041746	CB vs V1C	Chimp
TCONS_00041770	pan_TCONS_00041770	CB vs V1C	Chimp
TCONS_00041791	pan_TCONS_00041791	CB vs V1C	Chimp
TCONS_00041798	pan_TCONS_00041798	CB vs V1C	Chimp
TCONS_00041830	pan_TCONS_00041830	CB vs V1C	Chimp
TCONS_00041936	pan_TCONS_00041936	CB vs V1C	Chimp
TCONS_00042171	pan_TCONS_00042171	CB vs V1C	Chimp
TCONS_00042172	pan_TCONS_00042172	CB vs V1C	Chimp
TCONS_00042173	pan_TCONS_00042173	CB vs V1C	Chimp
TCONS_00042175	pan_TCONS_00042175	CB vs V1C	Chimp
TCONS_00042176	pan_TCONS_00042176	CB vs V1C	Chimp
TCONS_00042177	pan_TCONS_00042177	CB vs V1C	Chimp
TCONS_00042179	pan_TCONS_00042179	CB vs V1C	Chimp
TCONS_00042224	pan_TCONS_00042224	CB vs V1C	Chimp
TCONS_00042331	pan_TCONS_00042331	CB vs V1C	Chimp
TCONS_00042694	pan_TCONS_00042694	CB vs V1C	Chimp
TCONS_00042709	pan_TCONS_00042709	CB vs V1C	Chimp
TCONS_00042717	pan_TCONS_00042717	CB vs V1C	Chimp
TCONS_00042733	pan_TCONS_00042733	CB vs V1C	Chimp
TCONS_00042794	pan_TCONS_00042794	CB vs V1C	Chimp
TCONS_00042803	pan_TCONS_00042803	CB vs V1C	Chimp
TCONS_00042840	pan_TCONS_00042840	CB vs V1C	Chimp
TCONS_00042846	pan_TCONS_00042846	CB vs V1C	Chimp
TCONS_00042848	pan_TCONS_00042848	CB vs V1C	Chimp
TCONS_00042870	pan_TCONS_00042870	CB vs V1C	Chimp
TCONS_00042877	pan_TCONS_00042877	CB vs V1C	Chimp
TCONS_00043202	pan_TCONS_00043202	CB vs V1C	Chimp
TCONS_00043225	pan_TCONS_00043225	CB vs V1C	Chimp
TCONS_00043253	pan_TCONS_00043253	CB vs V1C	Chimp
TCONS_00043413	pan_TCONS_00043413	CB vs V1C	Chimp
TCONS_00043435	pan_TCONS_00043435	CB vs V1C	Chimp
TCONS_00043530	pan_TCONS_00043530	CB vs V1C	Chimp
TCONS_00043703	pan_TCONS_00043703	CB vs V1C	Chimp
TCONS_00043904	pan_TCONS_00043904	CB vs V1C	Chimp
TCONS_00043919	pan_TCONS_00043919	CB vs V1C	Chimp
TCONS_00043951	pan_TCONS_00043951	CB vs V1C	Chimp
TCONS_00043972	pan_TCONS_00043972	CB vs V1C	Chimp
TCONS_00044109	pan_TCONS_00044109	CB vs V1C	Chimp
TCONS_00044143	pan_TCONS_00044143	CB vs V1C	Chimp
TCONS_00044212	pan_TCONS_00044212	CB vs V1C	Chimp
TCONS_00044213	pan_TCONS_00044213	CB vs V1C	Chimp
TCONS_00044214	pan_TCONS_00044214	CB vs V1C	Chimp
TCONS_00044304	pan_TCONS_00044304	CB vs V1C	Chimp
TCONS_00044381	pan_TCONS_00044381	CB vs V1C	Chimp
TCONS_00044448	pan_TCONS_00044448	CB vs V1C	Chimp
TCONS_00044468	pan_TCONS_00044468	CB vs V1C	Chimp
TCONS_00044479	pan_TCONS_00044479	CB vs V1C	Chimp
TCONS_00044497	pan_TCONS_00044497	CB vs V1C	Chimp
TCONS_00044538	pan_TCONS_00044538	CB vs V1C	Chimp
TCONS_00044552	pan_TCONS_00044552	CB vs V1C	Chimp
TCONS_00044580	pan_TCONS_00044580	CB vs V1C	Chimp
TCONS_00044691	pan_TCONS_00044691	CB vs V1C	Chimp
TCONS_00044856	pan_TCONS_00044856	CB vs V1C	Chimp
TCONS_00044911	pan_TCONS_00044911	CB vs V1C	Chimp
TCONS_00044956	pan_TCONS_00044956	CB vs V1C	Chimp
TCONS_00044999	pan_TCONS_00044999	CB vs V1C	Chimp
TCONS_00045035	pan_TCONS_00045035	CB vs V1C	Chimp
TCONS_00045121	pan_TCONS_00045121	CB vs V1C	Chimp
TCONS_00045154	pan_TCONS_00045154	CB vs V1C	Chimp
TCONS_00045546	pan_TCONS_00045546	CB vs V1C	Chimp
TCONS_00045673	pan_TCONS_00045673	CB vs V1C	Chimp
TCONS_00045850	pan_TCONS_00045850	CB vs V1C	Chimp
TCONS_00045856	pan_TCONS_00045856	CB vs V1C	Chimp
TCONS_00045964	pan_TCONS_00045964	CB vs V1C	Chimp
TCONS_00045981	pan_TCONS_00045981	CB vs V1C	Chimp
TCONS_00045990	pan_TCONS_00045990	CB vs V1C	Chimp
TCONS_00046098	pan_TCONS_00046098	CB vs V1C	Chimp
TCONS_00046165	pan_TCONS_00046165	CB vs V1C	Chimp
TCONS_00046169	pan_TCONS_00046169	CB vs V1C	Chimp
TCONS_00046390	pan_TCONS_00046390	CB vs V1C	Chimp
TCONS_00046470	pan_TCONS_00046470	CB vs V1C	Chimp
TCONS_00046478	pan_TCONS_00046478	CB vs V1C	Chimp
TCONS_00046599	pan_TCONS_00046599	CB vs V1C	Chimp
TCONS_00046686	pan_TCONS_00046686	CB vs V1C	Chimp
TCONS_00046764	pan_TCONS_00046764	CB vs V1C	Chimp
TCONS_00047000	pan_TCONS_00047000	CB vs V1C	Chimp
TCONS_00047007	pan_TCONS_00047007	CB vs V1C	Chimp
TCONS_00047071	pan_TCONS_00047071	CB vs V1C	Chimp
TCONS_00047076	pan_TCONS_00047076	CB vs V1C	Chimp
TCONS_00047503	pan_TCONS_00047503	CB vs V1C	Chimp
TCONS_00047524	pan_TCONS_00047524	CB vs V1C	Chimp
TCONS_00047555	pan_TCONS_00047555	CB vs V1C	Chimp
TCONS_00047615	pan_TCONS_00047615	CB vs V1C	Chimp
TCONS_00047792	pan_TCONS_00047792	CB vs V1C	Chimp
TCONS_00047807	pan_TCONS_00047807	CB vs V1C	Chimp
TCONS_00047811	pan_TCONS_00047811	CB vs V1C	Chimp
TCONS_00047812	pan_TCONS_00047812	CB vs V1C	Chimp
TCONS_00047827	pan_TCONS_00047827	CB vs V1C	Chimp
TCONS_00047831	pan_TCONS_00047831	CB vs V1C	Chimp
TCONS_00048002	pan_TCONS_00048002	CB vs V1C	Chimp
TCONS_00048057	pan_TCONS_00048057	CB vs V1C	Chimp
TCONS_00048198	pan_TCONS_00048198	CB vs V1C	Chimp
TCONS_00048215	pan_TCONS_00048215	CB vs V1C	Chimp
TCONS_00048220	pan_TCONS_00048220	CB vs V1C	Chimp
TCONS_00048276	pan_TCONS_00048276	CB vs V1C	Chimp
TCONS_00048414	pan_TCONS_00048414	CB vs V1C	Chimp
TCONS_00048429	pan_TCONS_00048429	CB vs V1C	Chimp
TCONS_00048450	pan_TCONS_00048450	CB vs V1C	Chimp
TCONS_00048467	pan_TCONS_00048467	CB vs V1C	Chimp
TCONS_00048515	pan_TCONS_00048515	CB vs V1C	Chimp
TCONS_00048546	pan_TCONS_00048546	CB vs V1C	Chimp
TCONS_00048572	pan_TCONS_00048572	CB vs V1C	Chimp
TCONS_00048574	pan_TCONS_00048574	CB vs V1C	Chimp
TCONS_00048602	pan_TCONS_00048602	CB vs V1C	Chimp
TCONS_00048605	pan_TCONS_00048605	CB vs V1C	Chimp
TCONS_00048669	pan_TCONS_00048669	CB vs V1C	Chimp
TCONS_00048721	pan_TCONS_00048721	CB vs V1C	Chimp
TCONS_00048729	pan_TCONS_00048729	CB vs V1C	Chimp
TCONS_00048735	pan_TCONS_00048735	CB vs V1C	Chimp
TCONS_00048738	pan_TCONS_00048738	CB vs V1C	Chimp
TCONS_00048743	pan_TCONS_00048743	CB vs V1C	Chimp
TCONS_00048745	pan_TCONS_00048745	CB vs V1C	Chimp
TCONS_00048752	pan_TCONS_00048752	CB vs V1C	Chimp
TCONS_00048763	pan_TCONS_00048763	CB vs V1C	Chimp
TCONS_00048780	pan_TCONS_00048780	CB vs V1C	Chimp
TCONS_00048796	pan_TCONS_00048796	CB vs V1C	Chimp
TCONS_00048821	pan_TCONS_00048821	CB vs V1C	Chimp
TCONS_00048882	pan_TCONS_00048882	CB vs V1C	Chimp
TCONS_00048928	pan_TCONS_00048928	CB vs V1C	Chimp
TCONS_00048997	pan_TCONS_00048997	CB vs V1C	Chimp
TCONS_00049078	pan_TCONS_00049078	CB vs V1C	Chimp
TCONS_00049132	pan_TCONS_00049132	CB vs V1C	Chimp
TCONS_00049142	pan_TCONS_00049142	CB vs V1C	Chimp
TCONS_00049187	pan_TCONS_00049187	CB vs V1C	Chimp
TCONS_00049201	pan_TCONS_00049201	CB vs V1C	Chimp
TCONS_00049209	pan_TCONS_00049209	CB vs V1C	Chimp
TCONS_00049273	pan_TCONS_00049273	CB vs V1C	Chimp
TCONS_00049291	pan_TCONS_00049291	CB vs V1C	Chimp
